"datetime","excel_datetime_code","excel_day","excel_time","field_soil_temp_c","field_air_temp_c","field_rh","field_soil_wc","forest_soil_temp_c","forest_air_temp_c","forest_rh","forest_soil_wc","pond_soil_temp_c","pond_air_temp_c","pond_rh","pond_soil_wc"
"9/20/2016 18:00","42633.75","42633","0.75","18.723","21.39","33.8","0.0548","18.747","23.448","36.1","0.0163","19.436","21.939","34.1","0.2654"
"9/20/2016 19:00","42633.79167","42633","0.791666667","18.366","18.152","37.5","0.0548","18.628","20.007","39.5","0.0163","18.818","17.344","42.5","0.2647"
"9/20/2016 20:00","42633.83333","42633","0.833333333","17.796","16.511","44.3","0.0548","18.509","18.366","52.9","0.017","17.962","16.368","54.3","0.2632"
"9/20/2016 21:00","42633.875","42633","0.875","17.201","15.772","51.7","0.0548","18.366","17.225","61.1","0.0163","17.225","14.936","59.7","0.2625"
"9/20/2016 22:00","42633.91667","42633","0.916666667","16.677","14.984","57.2","0.0548","18.2","15.867","67.5","0.017","16.582","14.361","65","0.2618"
"9/20/2016 23:00","42633.95833","42633","0.958333333","16.225","14.433","61.9","0.0555","18.033","15.151","70.9","0.017","16.034","13.546","69.4","0.2618"
"9/21/2016 0:00","42634","42634","0","15.819","13.858","65.5","0.0555","17.843","14.697","72.3","0.017","15.557","13.257","72.8","0.261"
"9/21/2016 1:00","42634.04167","42634","0.041666667","15.509","13.209","70.1","0.0555","17.653","13.906","76.2","0.017","15.175","12.509","75","0.2603"
"9/21/2016 2:00","42634.08333","42634","0.083333333","15.223","13.016","70.5","0.0555","17.463","13.642","74.8","0.017","14.816","11.904","77.9","0.2596"
"9/21/2016 3:00","42634.125","42634","0.125","14.96","12.751","70.8","0.0555","17.296","13.016","75","0.017","14.505","11.759","80.2","0.2596"
"9/21/2016 4:00","42634.16667","42634","0.166666667","14.721","11.977","73.5","0.0555","17.106","12.678","79.6","0.0163","14.242","11.419","81","0.2596"
"9/21/2016 5:00","42634.20833","42634","0.208333333","14.529","11.394","78.5","0.0555","16.939","12.92","80.3","0.017","14.002","11.565","83.5","0.2589"
"9/21/2016 6:00","42634.25","42634","0.25","14.337","10.883","81.2","0.0555","16.773","12.389","80.2","0.017","13.786","10.761","85.4","0.2589"
"9/21/2016 7:00","42634.29167","42634","0.291666667","14.17","13.016","84.7","0.0562","16.63","12.582","80.9","0.0163","13.618","12.582","87.6","0.2589"
"9/21/2016 8:00","42634.33333","42634","0.333333333","14.098","19.532","76.9","0.0555","16.511","15.557","80.3","0.0163","13.666","16.511","86.9","0.2589"
"9/21/2016 9:00","42634.375","42634","0.375","14.29","25.428","56.2","0.054","16.487","19.865","69","0.0163","14.122","21.652","68.7","0.2596"
"9/21/2016 10:00","42634.41667","42634","0.416666667","14.745","27.998","45.5","0.0519","16.606","22.465","61.5","0.0163","14.912","25.963","54.3","0.2596"
"9/21/2016 11:00","42634.45833","42634","0.458333333","15.414","27.579","37.5","0.049","16.868","24.581","52.8","0.0163","15.963","25.744","44.7","0.2596"
"9/21/2016 12:00","42634.5","42634","0.5","16.201","29.265","35.5","0.0453","17.225","25.623","46.2","0.0155","17.153","27.284","41.6","0.2603"
"9/21/2016 13:00","42634.54167","42634","0.541666667","16.939","25.21","38.3","0.0431","17.463","24.484","46.4","0.0148","19.032","24.774","44.7","0.2603"
"9/21/2016 14:00","42634.58333","42634","0.583333333","17.463","27.974","44.6","0.0417","17.605","25.404","48.4","0.0148","19.532","26.842","48.9","0.2596"
"9/21/2016 15:00","42634.625","42634","0.625","17.843","29.14","35.9","0.0395","17.724","25.525","45.1","0.0148","19.936","25.525","44.5","0.2589"
"9/21/2016 16:00","42634.66667","42634","0.666666667","18.2","25.939","38.9","0.0373","17.843","24.944","47.5","0.0148","20.031","25.283","45.1","0.2589"
"9/21/2016 17:00","42634.70833","42634","0.708333333","18.319","23.376","41.8","0.0366","17.962","23.881","48.6","0.0141","19.865","22.896","47.8","0.2574"
"9/21/2016 18:00","42634.75","42634","0.75","18.152","19.793","53.9","0.0359","18.033","21.604","59.8","0.0148","19.365","20.412","56.4","0.2574"
"9/21/2016 19:00","42634.79167","42634","0.791666667","17.843","18.509","61.8","0.0352","18.033","20.15","65.3","0.0141","18.842","19.103","65.3","0.2574"
"9/21/2016 20:00","42634.83333","42634","0.833333333","17.51","17.51","69.1","0.0359","18.033","18.747","69.5","0.0141","18.319","18.081","71.3","0.2567"
"9/21/2016 21:00","42634.875","42634","0.875","17.13","16.32","75.4","0.0359","17.962","17.558","75.4","0.0148","17.796","16.344","76.7","0.2567"
"9/21/2016 22:00","42634.91667","42634","0.916666667","16.749","16.034","79.7","0.0359","17.867","16.796","79.3","0.0141","17.272","15.605","82.6","0.256"
"9/21/2016 23:00","42634.95833","42634","0.958333333","16.392","15.27","81.9","0.0359","17.748","16.129","82.7","0.0141","16.844","14.888","86","0.2552"
"9/22/2016 0:00","42635","42635","0","16.058","15.772","83.7","0.0359","17.629","16.272","84.4","0.0141","16.463","14.792","88.4","0.2552"
"9/22/2016 1:00","42635.04167","42635","0.041666667","15.796","14.768","83","0.0359","17.51","15.629","83.8","0.0141","16.153","14.29","88.8","0.2552"
"9/22/2016 2:00","42635.08333","42635","0.083333333","15.581","14.577","85.9","0.0359","17.391","15.031","86","0.0141","15.843","13.906","89.6","0.2545"
"9/22/2016 3:00","42635.125","42635","0.125","15.366","14.194","86.2","0.0359","17.272","15.103","85.1","0.0141","15.581","14.098","90.6","0.2552"
"9/22/2016 4:00","42635.16667","42635","0.166666667","15.199","13.642","86.8","0.0359","17.153","14.409","85.3","0.0141","15.342","13.112","90.4","0.2545"
"9/22/2016 5:00","42635.20833","42635","0.208333333","15.008","13.81","86.5","0.0359","17.058","14.361","84.6","0.0141","15.127","12.968","91.1","0.2545"
"9/22/2016 6:00","42635.25","42635","0.25","14.864","13.257","84.6","0.0366","16.939","13.81","84.5","0.0141","14.912","12.534","91.2","0.2538"
"9/22/2016 7:00","42635.29167","42635","0.291666667","14.721","14.721","86","0.0366","16.82","14.505","84.2","0.0141","14.721","14.17","91.3","0.2538"
"9/22/2016 8:00","42635.33333","42635","0.333333333","14.673","21.366","77.8","0.0359","16.725","16.677","81","0.0141","14.768","17.891","85.1","0.2545"
"9/22/2016 9:00","42635.375","42635","0.375","14.888","24.968","55.3","0.0352","16.725","19.793","72.4","0.0141","15.199","20.77","68.6","0.2545"
"9/22/2016 10:00","42635.41667","42635","0.416666667","15.27","27.063","45.4","0.033","16.82","22.585","64.2","0.0141","15.867","26.329","60.4","0.2545"
"9/22/2016 11:00","42635.45833","42635","0.458333333","15.867","27.21","44.8","0.0315","17.034","24.871","60.2","0.0141","16.749","25.647","54.9","0.2552"
"9/22/2016 12:00","42635.5","42635","0.5","16.582","30.748","40.6","0.0301","17.368","26.134","55.4","0.0134","17.915","28.023","49","0.2552"
"9/22/2016 13:00","42635.54167","42635","0.541666667","17.32","29.19","41.6","0.0279","17.629","27.825","53.3","0.0134","19.746","29.84","47.7","0.2552"
"9/22/2016 14:00","42635.58333","42635","0.583333333","17.843","30.419","44","0.0272","17.867","28.023","53.6","0.0126","20.579","29.14","49.9","0.2552"
"9/22/2016 15:00","42635.625","42635","0.625","18.319","31.331","43.8","0.0257","18.105","28.593","54.5","0.0126","21.079","29.69","50.5","0.2545"
"9/22/2016 16:00","42635.66667","42635","0.666666667","18.771","27.924","49.9","0.0243","18.295","26.72","57.5","0.0126","21.557","27.284","54.3","0.2545"
"9/22/2016 17:00","42635.70833","42635","0.708333333","19.032","25.162","58","0.0228","18.461","25.574","63.5","0.0126","21.604","24.992","63.5","0.2545"
"9/22/2016 18:00","42635.75","42635","0.75","19.08","23.857","62.3","0.0228","18.557","23.881","69.5","0.0119","21.318","23.881","67.5","0.2538"
"9/22/2016 19:00","42635.79167","42635","0.791666667","18.961","22.321","70.2","0.0228","18.604","23.136","74.2","0.0126","20.96","22.513","73.7","0.2538"
"9/22/2016 20:00","42635.83333","42635","0.833333333","18.794","21.581","74.7","0.0228","18.628","22.465","77.6","0.0126","20.579","22.011","77.4","0.2538"
"9/22/2016 21:00","42635.875","42635","0.875","18.628","22.202","74.8","0.0221","18.652","23.593","73.2","0.0126","20.246","23.112","73.7","0.2538"
"9/22/2016 22:00","42635.91667","42635","0.916666667","18.461","22.106","69.1","0.0221","18.652","23.184","67.4","0.0126","19.984","22.705","66.8","0.2538"
"9/22/2016 23:00","42635.95833","42635","0.958333333","18.319","21.199","70.9","0.0221","18.652","22.13","70.9","0.0126","19.746","21.748","68.6","0.2538"
"9/23/2016 0:00","42636","42636","0","18.224","20.65","70.3","0.0221","18.652","21.509","72.5","0.0126","19.532","20.984","72.1","0.2538"
"9/23/2016 1:00","42636.04167","42636","0.041666667","18.105","20.507","72.4","0.0221","18.628","20.936","75.8","0.0126","19.294","20.388","75.5","0.2538"
"9/23/2016 2:00","42636.08333","42636","0.083333333","17.986","20.031","74.8","0.0221","18.58","20.436","79.4","0.0126","19.08","20.007","79.2","0.2538"
"9/23/2016 3:00","42636.125","42636","0.125","17.891","20.246","80.1","0.0221","18.533","20.46","82.1","0.0126","18.913","20.222","82","0.2538"
"9/23/2016 4:00","42636.16667","42636","0.166666667","17.819","19.746","84.9","0.0221","18.485","20.198","86.5","0.0126","18.818","20.126","85.4","0.2538"
"9/23/2016 5:00","42636.20833","42636","0.208333333","17.772","19.746","89.7","0.0221","18.461","19.865","90.1","0.0126","18.771","20.269","89","0.2538"
"9/23/2016 6:00","42636.25","42636","0.25","17.724","19.984","90.4","0.0221","18.438","20.293","90.9","0.0126","18.747","20.674","89.9","0.2538"
"9/23/2016 7:00","42636.29167","42636","0.291666667","17.701","20.722","90.7","0.0221","18.438","20.341","91.2","0.0126","18.794","21.079","89.5","0.2538"
"9/23/2016 8:00","42636.33333","42636","0.333333333","17.748","20.484","88.6","0.0221","18.438","20.412","90.5","0.0126","18.913","20.889","88","0.2538"
"9/23/2016 9:00","42636.375","42636","0.375","17.819","17.582","89.6","0.0221","18.438","17.962","90.8","0.0126","18.985","18.01","88.6","0.2538"
"9/23/2016 10:00","42636.41667","42636","0.416666667","17.819","16.344","93.4","0.0221","18.39","16.439","93.1","0.0126","18.771","16.677","92.1","0.2538"
"9/23/2016 11:00","42636.45833","42636","0.458333333","17.724","15.629","92.1","0.0214","18.271","15.509","89.8","0.0126","18.295","15.676","91.8","0.253"
"9/23/2016 12:00","42636.5","42636","0.5","17.582","14.96","90.3","0.0214","18.057","14.745","89.2","0.0126","17.772","14.792","90.3","0.2523"
"9/23/2016 13:00","42636.54167","42636","0.541666667","17.415","13.594","91.6","0.0221","17.867","13.257","90.9","0.0126","17.272","13.594","91.7","0.2538"
"9/23/2016 14:00","42636.58333","42636","0.583333333","17.249","13.954","93.3","0.0235","17.653","13.546","91.1","0.0126","16.725","13.978","92.4","0.2603"
"9/23/2016 15:00","42636.625","42636","0.625","17.106","15.223","92.1","0.0235","17.439","14.337","90.7","0.0126","16.534","15.294","89.8","0.2603"
"9/23/2016 16:00","42636.66667","42636","0.666666667","17.034","16.201","87.7","0.0235","17.296","15.461","86.7","0.0126","16.654","16.534","88.7","0.2603"
"9/23/2016 17:00","42636.70833","42636","0.708333333","16.987","16.01","82.6","0.0228","17.201","15.533","84.5","0.0126","16.892","16.177","85.9","0.2596"
"9/23/2016 18:00","42636.75","42636","0.75","16.963","14.409","86","0.0228","17.13","15.414","85.2","0.0126","16.939","15.031","86.1","0.2596"
"9/23/2016 19:00","42636.79167","42636","0.791666667","16.844","14.457","90.8","0.0221","17.082","15.031","88","0.0119","16.725","15.223","88.3","0.2589"
"9/23/2016 20:00","42636.83333","42636","0.833333333","16.701","14.194","92.1","0.0221","17.011","14.936","88.7","0.0126","16.558","15.414","87.5","0.2589"
"9/23/2016 21:00","42636.875","42636","0.875","16.487","11.977","92.5","0.0221","16.939","13.594","88.1","0.0126","16.32","12.727","87.3","0.2581"
"9/23/2016 22:00","42636.91667","42636","0.916666667","16.082","12.654","93.9","0.0221","16.844","14.218","88.6","0.0119","15.796","14.314","90.9","0.2574"
"9/23/2016 23:00","42636.95833","42636","0.958333333","15.7","10.932","88.1","0.0221","16.749","13.546","78","0.0119","15.39","13.209","80.2","0.2567"
"9/24/2016 0:00","42637","42637","0","15.366","10.149","88.5","0.0221","16.606","12.268","77.8","0.0119","15.008","12.654","77.7","0.2567"
"9/24/2016 1:00","42637.04167","42637","0.041666667","14.936","10.345","88.8","0.0235","16.439","11.589","83.2","0.0119","14.601","11.467","79.5","0.256"
"9/24/2016 2:00","42637.08333","42637","0.083333333","14.577","9.435","88.5","0.0235","16.296","10.687","84.5","0.0119","14.218","10.467","82.4","0.2552"
"9/24/2016 3:00","42637.125","42637","0.125","14.29","8.891","90.4","0.0235","16.129","10.247","85.7","0.0119","13.858","9.46","85.8","0.2545"
"9/24/2016 4:00","42637.16667","42637","0.166666667","14.002","8.543","91.8","0.0235","15.963","9.706","86.2","0.0119","13.497","8.941","88.2","0.2538"
"9/24/2016 5:00","42637.20833","42637","0.208333333","13.714","8.469","92","0.0243","15.772","9.336","85.7","0.0126","13.137","9.188","88.7","0.2538"
"9/24/2016 6:00","42637.25","42637","0.25","13.473","8.02","90.4","0.0235","15.605","9.015","84.9","0.0119","12.799","8.767","86.7","0.253"
"9/24/2016 7:00","42637.29167","42637","0.291666667","13.281","9.731","90.1","0.0243","15.438","9.41","85.5","0.0119","12.509","9.657","86.6","0.2523"
"9/24/2016 8:00","42637.33333","42637","0.333333333","13.209","13.69","84.1","0.0235","15.294","11.127","83.9","0.0119","12.389","11.565","83.9","0.253"
"9/24/2016 9:00","42637.375","42637","0.375","13.257","16.892","68.9","0.0235","15.223","12.944","75.8","0.0119","12.413","13.401","74","0.253"
"9/24/2016 10:00","42637.41667","42637","0.416666667","13.473","17.748","56.8","0.0228","15.175","14.625","66.7","0.0119","12.582","15.963","63.1","0.2523"
"9/24/2016 11:00","42637.45833","42637","0.458333333","13.858","18.509","46","0.0214","15.223","15.414","57","0.0119","12.871","16.01","52.3","0.2523"
"9/24/2016 12:00","42637.5","42637","0.5","14.337","18.533","39.7","0.0206","15.294","16.296","50.8","0.0119","13.353","17.605","45","0.2523"
"9/24/2016 13:00","42637.54167","42637","0.541666667","14.768","17.415","42.3","0.0192","15.342","16.844","50.5","0.0112","15.151","19.199","47.6","0.2523"
"9/24/2016 14:00","42637.58333","42637","0.583333333","14.96","18.033","45.5","0.0192","15.39","16.987","51.7","0.0112","15.414","17.653","50.6","0.2516"
"9/24/2016 15:00","42637.625","42637","0.625","15.079","19.032","43","0.0192","15.414","16.82","52.2","0.0112","15.294","16.796","52.8","0.2516"
"9/24/2016 16:00","42637.66667","42637","0.666666667","15.27","16.296","48.2","0.0177","15.414","16.511","54.4","0.0112","15.151","15.819","55.5","0.2509"
"9/24/2016 17:00","42637.70833","42637","0.708333333","15.247","15.079","52.2","0.017","15.414","15.724","56.1","0.0112","14.96","14.816","58.4","0.2501"
"9/24/2016 18:00","42637.75","42637","0.75","15.031","12.05","59.1","0.017","15.39","14.218","63.4","0.0112","14.625","12.485","63.9","0.2501"
"9/24/2016 19:00","42637.79167","42637","0.791666667","14.673","10.932","69.9","0.017","15.366","12.413","68.9","0.0112","14.17","10.98","71.8","0.2494"
"9/24/2016 20:00","42637.83333","42637","0.833333333","14.17","10.418","75.7","0.017","15.294","11.54","76","0.0112","13.642","10.051","79.1","0.2487"
"9/24/2016 21:00","42637.875","42637","0.875","13.762","11.078","73.5","0.0177","15.199","12.606","76.4","0.0112","13.257","13.016","75.5","0.2487"
"9/24/2016 22:00","42637.91667","42637","0.916666667","13.449","10.247","74.4","0.0177","15.103","11.419","75.4","0.0112","13.04","10.443","71","0.248"
"9/24/2016 23:00","42637.95833","42637","0.958333333","13.161","8.916","79.2","0.0177","15.031","10.369","78","0.0112","12.775","8.866","79.3","0.248"
"9/25/2016 0:00","42638","42638","0","12.823","9.015","82.5","0.0184","14.936","10.001","80.1","0.0112","12.437","8.444","84.6","0.2472"
"9/25/2016 1:00","42638.04167","42638","0.041666667","12.534","8.469","83.8","0.0184","14.816","9.706","80.9","0.0112","12.098","8.245","86.8","0.2472"
"9/25/2016 2:00","42638.08333","42638","0.083333333","12.243","7.645","85.7","0.0184","14.697","8.941","82.6","0.0112","11.807","7.444","88.2","0.2472"
"9/25/2016 3:00","42638.125","42638","0.125","12.001","7.444","88.3","0.0192","14.553","8.717","84.5","0.0112","11.516","7.015","89.9","0.2465"
"9/25/2016 4:00","42638.16667","42638","0.166666667","11.734","7.091","90.2","0.0192","14.433","8.07","85.4","0.0112","11.248","6.839","91.5","0.2465"
"9/25/2016 5:00","42638.20833","42638","0.208333333","11.516","6.458","91.7","0.0192","14.314","7.569","86.9","0.0112","11.005","6.255","92.5","0.2458"
"9/25/2016 6:00","42638.25","42638","0.25","11.273","6.281","92.8","0.0199","14.17","7.419","87.9","0.0105","10.785","6.051","93.4","0.2458"
"9/25/2016 7:00","42638.29167","42638","0.291666667","11.078","7.594","93.3","0.0199","14.05","7.77","87.9","0.0105","10.565","7.368","94.1","0.2458"
"9/25/2016 8:00","42638.33333","42638","0.333333333","11.029","14.05","88.6","0.0199","13.93","10.198","85.3","0.0112","10.565","11.37","94.1","0.2458"
"9/25/2016 9:00","42638.375","42638","0.375","11.2","17.605","68.3","0.0192","13.906","13.906","78.1","0.0112","10.858","13.93","83.2","0.2465"
"9/25/2016 10:00","42638.41667","42638","0.416666667","11.637","18.485","59.9","0.0184","13.978","15.318","72.1","0.0112","11.443","16.844","73.1","0.2472"
"9/25/2016 11:00","42638.45833","42638","0.458333333","12.268","18.771","56.7","0.0177","14.146","16.058","68.6","0.0105","12.147","16.582","69.4","0.2472"
"9/25/2016 12:00","42638.5","42638","0.5","12.968","19.698","55.1","0.017","14.337","16.344","66.5","0.0105","12.992","18.58","64","0.248"
"9/25/2016 13:00","42638.54167","42638","0.541666667","13.594","16.749","55.4","0.0155","14.457","16.01","65.3","0.0105","14.745","16.963","60.2","0.248"
"9/25/2016 14:00","42638.58333","42638","0.583333333","13.882","17.463","57.9","0.0155","14.577","15.915","64.9","0.0105","14.96","17.249","62.5","0.2472"
"9/25/2016 15:00","42638.625","42638","0.625","14.074","18.129","54","0.0155","14.625","15.843","64.4","0.0105","14.864","16.368","62.8","0.2472"
"9/25/2016 16:00","42638.66667","42638","0.666666667","14.337","15.414","57.1","0.0141","14.673","15.509","63.3","0.0105","14.816","15.199","63.4","0.2472"
"9/25/2016 17:00","42638.70833","42638","0.708333333","14.409","14.098","59.9","0.0141","14.673","14.745","62.1","0.0105","14.673","14.457","64.4","0.2465"
"9/25/2016 18:00","42638.75","42638","0.75","14.29","11.443","66.4","0.0134","14.649","13.57","64.4","0.0097","14.385","12.896","64.2","0.2465"
"9/25/2016 19:00","42638.79167","42638","0.791666667","13.954","10.296","71.2","0.0134","14.625","12.195","70","0.0097","13.93","10.345","71.7","0.2458"
"9/25/2016 20:00","42638.83333","42638","0.833333333","13.497","9.829","72.4","0.0134","14.553","11.175","71.5","0.0097","13.377","9.854","79.3","0.2451"
"9/25/2016 21:00","42638.875","42638","0.875","13.04","9.41","75.7","0.0141","14.457","10.663","75.3","0.0105","12.896","9.188","83.4","0.2443"
"9/25/2016 22:00","42638.91667","42638","0.916666667","12.678","9.213","80.6","0.0141","14.361","10.222","78.8","0.0097","12.534","8.817","86.3","0.2443"
"9/25/2016 23:00","42638.95833","42638","0.958333333","12.389","10.051","84.4","0.0141","14.266","11.273","81.4","0.0097","12.243","10.467","88.2","0.2443"
"9/26/2016 0:00","42639","42639","0","12.219","11.516","84.3","0.0148","14.194","12.63","81","0.0097","12.171","12.799","86.9","0.2451"
"9/26/2016 1:00","42639.04167","42639","0.041666667","12.171","10.663","83.7","0.0141","14.17","12.534","79.6","0.0097","12.243","11.273","79","0.2451"
"9/26/2016 2:00","42639.08333","42639","0.083333333","12.122","11.102","86.6","0.0141","14.194","12.389","82","0.0097","12.243","11.662","84.6","0.2451"
"9/26/2016 3:00","42639.125","42639","0.125","12.098","10.761","88.1","0.0148","14.194","12.025","84.2","0.0097","12.268","10.785","87.8","0.2451"
"9/26/2016 4:00","42639.16667","42639","0.166666667","12.05","10.785","89.8","0.0148","14.194","11.929","85.8","0.0097","12.219","10.443","89.9","0.2451"
"9/26/2016 5:00","42639.20833","42639","0.208333333","12.001","10.271","91.4","0.0148","14.194","11.467","86.9","0.0097","12.147","10.001","91.6","0.2451"
"9/26/2016 6:00","42639.25","42639","0.25","11.904","10.712","93","0.0155","14.17","11.492","88.5","0.0097","12.05","10.271","92.9","0.2451"
"9/26/2016 7:00","42639.29167","42639","0.291666667","11.856","13.401","93.8","0.0155","14.146","12.534","89.1","0.0097","12.025","12.799","93.8","0.2458"
"9/26/2016 8:00","42639.33333","42639","0.333333333","11.977","15.843","91.3","0.0155","14.146","14.553","88.3","0.0097","12.437","15.867","94","0.2458"
"9/26/2016 9:00","42639.375","42639","0.375","12.34","17.201","83.5","0.0148","14.218","16.582","84.1","0.0097","13.185","17.13","89.2","0.2465"
"9/26/2016 10:00","42639.41667","42639","0.416666667","12.751","17.772","81.5","0.0155","14.337","16.654","81.9","0.0097","13.93","17.796","83.2","0.2472"
"9/26/2016 11:00","42639.45833","42639","0.458333333","13.161","15.796","83.8","0.0816","14.481","15.509","86.3","0.0155","14.649","16.082","84.4","0.2683"
"9/26/2016 12:00","42639.5","42639","0.5","13.546","16.106","93.2","0.179","14.697","15.843","95.1","0.0105","15.318","16.368","91.2","0.3068"
"9/26/2016 13:00","42639.54167","42639","0.541666667","14.002","17.034","95.4","0.1862","14.912","16.272","97","0.0163","15.652","17.344","93.6","0.3032"
"9/26/2016 14:00","42639.58333","42639","0.583333333","14.385","17.772","95.9","0.1761","15.055","16.654","97.8","0.0257","16.034","17.867","94.6","0.3003"
"9/26/2016 15:00","42639.625","42639","0.625","14.697","17.368","95.7","0.1688","15.151","16.606","98","0.0402","16.463","17.439","95.3","0.2981"
"9/26/2016 16:00","42639.66667","42639","0.666666667","14.912","17.391","95.8","0.1637","15.247","16.368","98.2","0.049","16.606","17.201","95.7","0.2974"
"9/26/2016 17:00","42639.70833","42639","0.708333333","15.031","14.792","94.8","0.1623","15.318","14.098","97.2","0.0548","16.654","14.912","95.9","0.2952"
"9/26/2016 18:00","42639.75","42639","0.75","15.055","13.834","95.4","0.163","15.318","14.146","96","0.0598","16.392","14.361","95.9","0.2944"
"9/26/2016 19:00","42639.79167","42639","0.791666667","14.936","11.929","96.4","0.1601","15.294","13.401","96.3","0.0649","16.01","12.582","96","0.2923"
"9/26/2016 20:00","42639.83333","42639","0.833333333","14.601","11.419","97.2","0.1572","15.223","13.016","96","0.0686","15.39","12.34","96.3","0.2908"
"9/26/2016 21:00","42639.875","42639","0.875","14.17","11.127","97.9","0.1535","15.151","12.534","94.6","0.0722","14.864","11.686","96.6","0.2894"
"9/26/2016 22:00","42639.91667","42639","0.916666667","13.762","10.394","98.4","0.1506","15.079","12.364","93","0.0751","14.409","11.273","96.9","0.2886"
"9/26/2016 23:00","42639.95833","42639","0.958333333","13.425","10.761","98.7","0.1477","14.984","12.944","92.8","0.078","14.026","11.492","97","0.2872"
"9/27/2016 0:00","42640","42640","0","13.137","9.657","98.8","0.1456","14.888","12.122","87.2","0.0795","13.69","10.761","96.9","0.2865"
"9/27/2016 1:00","42640.04167","42640","0.041666667","12.871","9.188","98.9","0.1448","14.816","11.71","86.6","0.0816","13.377","10.247","96.6","0.2857"
"9/27/2016 2:00","42640.08333","42640","0.083333333","12.606","9.064","98.9","0.1448","14.721","11.175","86.6","0.0831","13.04","9.952","95.5","0.2843"
"9/27/2016 3:00","42640.125","42640","0.125","12.34","8.618","98.5","0.1434","14.601","11.078","84.4","0.0845","12.703","9.682","93.6","0.2836"
"9/27/2016 4:00","42640.16667","42640","0.166666667","12.122","7.67","98.1","0.1426","14.505","9.78","85.6","0.0853","12.413","8.841","91.9","0.2828"
"9/27/2016 5:00","42640.20833","42640","0.208333333","11.904","7.167","98.2","0.1426","14.385","9.854","89","0.086","12.122","8.22","92.2","0.2821"
"9/27/2016 6:00","42640.25","42640","0.25","11.662","7.268","98.4","0.1419","14.266","8.668","89.3","0.0867","11.807","7.695","93.1","0.2814"
"9/27/2016 7:00","42640.29167","42640","0.291666667","11.443","8.841","98.8","0.1434","14.17","10.516","91.9","0.0874","11.565","9.731","94","0.2806"
"9/27/2016 8:00","42640.33333","42640","0.333333333","11.321","14.673","98.4","0.1412","14.074","12.678","79.9","0.0874","11.516","12.534","91.5","0.2806"
"9/27/2016 9:00","42640.375","42640","0.375","11.443","18.176","80.5","0.1506","14.026","14.697","77.2","0.0882","11.734","15.151","79","0.2799"
"9/27/2016 10:00","42640.41667","42640","0.416666667","11.759","19.722","62.8","0.1499","14.074","17.296","70","0.0874","12.098","18.438","64.8","0.2799"
"9/27/2016 11:00","42640.45833","42640","0.458333333","12.292","22.13","50","0.1485","14.194","18.604","59.1","0.086","12.678","20.079","53.2","0.2799"
"9/27/2016 12:00","42640.5","42640","0.5","12.896","21.39","41","0.1448","14.385","19.888","50.1","0.0838","13.473","20.293","42.4","0.2799"
"9/27/2016 13:00","42640.54167","42640","0.541666667","13.473","21.223","38.4","0.1426","14.505","20.627","45.2","0.0816","14.96","22.489","38.7","0.2799"
"9/27/2016 14:00","42640.58333","42640","0.583333333","13.786","21.557","44.8","0.1412","14.625","20.031","51","0.0795","15.629","21.533","45","0.2792"
"9/27/2016 15:00","42640.625","42640","0.625","14.074","21.39","39.3","0.139","14.721","20.365","47.4","0.0766","15.891","21.557","41.1","0.2785"
"9/27/2016 16:00","42640.66667","42640","0.666666667","14.314","19.413","38.6","0.1368","14.792","20.031","43.1","0.0751","15.843","20.198","38.4","0.2777"
"9/27/2016 17:00","42640.70833","42640","0.708333333","14.361","18.105","38","0.1361","14.84","18.985","40.9","0.0744","15.581","18.794","37.2","0.277"
"9/27/2016 18:00","42640.75","42640","0.75","14.194","14.816","44.4","0.1354","14.84","16.272","48.6","0.0736","15.175","15.414","44.6","0.2763"
"9/27/2016 19:00","42640.79167","42640","0.791666667","13.906","13.305","54.2","0.1354","14.84","14.792","57.6","0.0736","14.697","13.329","57.2","0.2756"
"9/27/2016 20:00","42640.83333","42640","0.833333333","13.546","12.751","58.8","0.1354","14.84","13.93","68.1","0.0729","14.17","12.364","63.6","0.2748"
"9/27/2016 21:00","42640.875","42640","0.875","13.209","11.662","68.8","0.1347","14.792","12.243","72.9","0.0729","13.714","11.832","69.5","0.2741"
"9/27/2016 22:00","42640.91667","42640","0.916666667","12.92","12.171","75.1","0.1347","14.721","12.316","78.6","0.0729","13.353","12.606","75.5","0.2734"
"9/27/2016 23:00","42640.95833","42640","0.958333333","12.775","12.122","77","0.1347","14.625","12.968","78.9","0.0736","13.281","12.727","78","0.2734"
"9/28/2016 0:00","42641","42641","0","12.751","12.122","77.8","0.1339","14.577","12.92","78.5","0.0729","13.281","12.292","77.8","0.2734"
"9/28/2016 1:00","42641.04167","42641","0.041666667","12.751","12.243","75.4","0.1339","14.529","12.485","79","0.0729","13.209","12.243","79.2","0.2734"
"9/28/2016 2:00","42641.08333","42641","0.083333333","12.751","12.485","78.4","0.1339","14.481","12.678","80.8","0.0729","13.161","12.243","82.2","0.2727"
"9/28/2016 3:00","42641.125","42641","0.125","12.751","11.832","79","0.1332","14.433","12.703","80.4","0.0729","13.137","11.856","83.5","0.2727"
"9/28/2016 4:00","42641.16667","42641","0.166666667","12.727","10.932","82.3","0.1332","14.409","11.807","82.8","0.0729","13.04","10.59","84.9","0.2727"
"9/28/2016 5:00","42641.20833","42641","0.208333333","12.582","10.001","86.5","0.1325","14.361","10.834","85.3","0.0722","12.799","9.657","87.9","0.2719"
