"datetime","excel_code","day","time","field_soil_temp_c","field_air_temp_c","field_rh","field_soil_wc","forest_soil_temp_c","forest_air_temp_c","forest_rh","forest_soil_wc","pond_soil_temp_c","pond_air_temp_c","pond_rh","pond_soil_wc"
"2017-10-14 22:00","43022.91667","43022","0.916666667","15.151","15.175","100","0.1477","14.936","15.27","99.1","0.0373","15.891","15.461","95.8","0.3206"
"2017-10-14 23:00","43022.95833","43022","0.958333333","15.103","15.175","100","0.1572","14.936","15.175","99.4","0.0352","15.796","15.414","96.2","0.3213"
"2017-10-15 0:00","43023","43023","0","15.079","15.079","100","0.1644","14.936","15.079","99.5","0.0954","15.724","15.366","96.6","0.3213"
"2017-10-15 1:00","43023.04167","43023","0.041666667","15.055","14.936","100","0.1739","14.936","15.127","99.5","0.11","15.676","15.27","96.9","0.322"
"2017-10-15 2:00","43023.08333","43023","0.083333333","15.031","14.864","100","0.1811","14.936","15.008","99.6","0.1426","15.605","15.223","97.2","0.3228"
"2017-10-15 3:00","43023.125","43023","0.125","15.008","14.816","100","0.184","14.936","15.008","99.8","0.1521","15.557","15.247","97.3","0.3213"
"2017-10-15 4:00","43023.16667","43023","0.166666667","14.984","14.936","100","0.187","14.936","14.984","99.9","0.1535","15.509","15.247","97.5","0.3228"
"2017-10-15 5:00","43023.20833","43023","0.208333333","14.984","14.936","100","0.1928","14.936","15.151","100","0.1652","15.461","15.318","97.7","0.322"
"2017-10-15 6:00","43023.25","43023","0.25","14.96","14.553","100","0.192","14.936","15.175","100","0.1644","15.438","15.27","97.8","0.3206"
"2017-10-15 7:00","43023.29167","43023","0.291666667","14.96","13.449","100","0.1928","14.936","15.27","100","0.163","15.414","15.27","97.8","0.3191"
"2017-10-15 8:00","43023.33333","43023","0.333333333","14.936","13.738","100","0.1899","14.936","16.082","100","0.1615","15.366","15.247","98","0.3184"
"2017-10-15 9:00","43023.375","43023","0.375","14.912","18.937","100","0.1899","14.96","17.748","100","0.1601","15.294","18.152","97.9","0.3177"
"2017-10-15 10:00","43023.41667","43023","0.416666667","15.031","24.267","100","0.1862","15.008","20.15","100","0.1586","15.485","20.984","97.7","0.3184"
"2017-10-15 11:00","43023.45833","43023","0.458333333","15.39","20.77","100","0.1826","15.151","21.485","97.8","0.1564","16.129","21.676","97.3","0.3184"
"2017-10-15 12:00","43023.5","43023","0.5","15.819","22.058","100","0.1833","15.342","21.748","94.5","0.1543","16.725","22.369","95.9","0.3177"
"2017-10-15 13:00","43023.54167","43023","0.541666667","16.153","25.21","100","0.1833","15.533","22.848","92.5","0.1514","17.177","24.581","88.8","0.3177"
"2017-10-15 14:00","43023.58333","43023","0.583333333","16.534","22.178","100","0.1819","15.724","22.824","89.3","0.1477","17.843","23.448","82.9","0.3177"
"2017-10-15 15:00","43023.625","43023","0.625","16.844","21.819","100","0.1804","15.891","23.088","85.4","0.1426","18.224","23.521","78.3","0.317"
"2017-10-15 16:00","43023.66667","43023","0.666666667","17.058","18.224","100","0.2233","16.058","18.033","91.6","0.1499","18.604","17.986","86.2","0.3271"
"2017-10-15 17:00","43023.70833","43023","0.708333333","17.058","17.106","100","0.2153","16.106","18.509","85.8","0.1557","18.414","18.461","87","0.3235"
"2017-10-15 18:00","43023.75","43023","0.75","16.868","13.088","100","0.2095","16.034","15.605","82","0.1557","18.057","15.533","81.3","0.3213"
"2017-10-15 19:00","43023.79167","43023","0.791666667","16.511","11.029","100","0.2044","15.915","13.473","80.2","0.155","17.391","13.401","79.4","0.3199"
"2017-10-15 20:00","43023.83333","43023","0.833333333","15.939","8.866","100","0.1993","15.7","11.589","79.8","0.1543","16.487","11.613","78.4","0.3191"
"2017-10-15 21:00","43023.875","43023","0.875","15.366","8.717","100","0.1971","15.414","10.614","80.2","0.1535","15.629","10.638","78.7","0.3177"
"2017-10-15 22:00","43023.91667","43023","0.916666667","14.84","6.331","100","0.1942","15.127","9.312","81","0.1528","14.888","9.287","79.1","0.317"
"2017-10-15 23:00","43023.95833","43023","0.958333333","14.409","8.095","100","0.192","14.864","9.188","81.3","0.1514","14.266","9.361","80.8","0.317"
"2017-10-16 0:00","43024","43024","0","14.026","7.619","100","0.1899","14.601","9.015","79.7","0.1499","13.762","9.139","78.1","0.3155"
"2017-10-16 1:00","43024.04167","43024","0.041666667","13.714","7.72","100","0.1884","14.385","8.767","79.8","0.1485","13.377","8.941","78","0.3155"
"2017-10-16 2:00","43024.08333","43024","0.083333333","13.449","7.67","100","0.187","14.194","8.568","79.6","0.1463","13.04","8.717","77.5","0.3148"
"2017-10-16 3:00","43024.125","43024","0.125","13.233","7.167","100","0.1855","14.026","8.07","81.2","0.1448","12.775","8.22","79","0.3148"
"2017-10-16 4:00","43024.16667","43024","0.166666667","13.064","6.687","100","0.1848","13.858","7.619","82.7","0.1434","12.534","7.67","80.9","0.3148"
"2017-10-16 5:00","43024.20833","43024","0.208333333","12.896","5.847","100","0.1833","13.714","6.535","84.8","0.1412","12.268","6.712","82.7","0.3148"
"2017-10-16 6:00","43024.25","43024","0.25","12.727","1.453","100","0.1826","13.57","5.642","86.2","0.1397","11.977","5.385","84.7","0.3141"
"2017-10-16 7:00","43024.29167","43024","0.291666667","12.461","-1.9","100","0.1811","13.425","4.532","88.8","0.1376","11.589","4.037","87.4","0.3133"
"2017-10-16 8:00","43024.33333","43024","0.333333333","12.098","4.194","100","0.1804","13.281","4.636","91.1","0.1361","11.078","4.61","90","0.3133"
"2017-10-16 9:00","43024.375","43024","0.375","11.783","6.636","100","0.1797","13.137","5.616","87.8","0.1347","10.761","5.745","91.3","0.3133"
"2017-10-16 10:00","43024.41667","43024","0.416666667","11.637","15.676","100","0.179","13.016","6.509","84.5","0.1325","10.614","7.217","86.5","0.3133"
"2017-10-16 11:00","43024.45833","43024","0.458333333","11.637","9.854","100","0.1782","12.92","6.509","79.5","0.1303","10.687","7.343","77.2","0.3126"
"2017-10-16 12:00","43024.5","43024","0.5","11.71","22.657","99.8","0.1768","12.823","7.594","79.9","0.1274","10.932","10.541","76.2","0.3126"
"2017-10-16 13:00","43024.54167","43024","0.541666667","11.807","8.965","98.1","0.1761","12.751","7.494","72.1","0.1238","11.662","9.015","64.9","0.3126"
"2017-10-16 14:00","43024.58333","43024","0.583333333","11.953","9.731","99.7","0.1753","12.751","8.866","66.3","0.1201","12.437","11.151","57.6","0.3126"
"2017-10-16 15:00","43024.625","43024","0.625","12.001","13.786","98.4","0.1746","12.751","9.632","59.3","0.1158","13.522","11.2","52","0.3126"
"2017-10-16 16:00","43024.66667","43024","0.666666667","11.977","6.839","91.9","0.1739","12.703","9.706","57.8","0.1121","13.594","10.81","50.5","0.3119"
"2017-10-16 17:00","43024.70833","43024","0.708333333","11.88","5.745","91.8","0.1724","12.654","9.608","55.7","0.1085","13.04","10.051","49.8","0.3119"
"2017-10-16 18:00","43024.75","43024","0.75","11.759","2.797","93.5","0.1717","12.606","9.386","54.2","0.1056","12.461","9.139","50.5","0.3119"
"2017-10-16 19:00","43024.79167","43024","0.791666667","11.613","-0.789","99","0.1702","12.534","7.015","62.4","0.1034","11.929","7.268","56","0.3119"
"2017-10-16 20:00","43024.83333","43024","0.833333333","11.346","-2.015","100","0.1702","12.461","5.898","68.8","0.102","11.37","5.308","67","0.3112"
"2017-10-16 21:00","43024.875","43024","0.875","10.98","-2.654","100","0.1688","12.413","5.102","74","0.1005","10.81","3.564","76.5","0.3112"
"2017-10-16 22:00","43024.91667","43024","0.916666667","10.614","-3.124","100","0.1688","12.316","4.22","79.1","0.0991","10.271","2.664","83.1","0.3119"
"2017-10-16 23:00","43024.95833","43024","0.958333333","10.296","-3.568","100","0.1681","12.195","3.485","83.7","0.0983","9.78","1.967","86.8","0.3112"
"2017-10-17 0:00","43025","43025","0","9.977","-3.419","100","0.1681","12.074","2.77","87","0.0976","9.336","1.67","89.4","0.3112"
"2017-10-17 1:00","43025.04167","43025","0.041666667","9.682","-3.598","100","0.1673","11.929","2.503","88.7","0.0969","8.965","1.18","91.2","0.3112"
"2017-10-17 2:00","43025.08333","43025","0.083333333","9.435","-3.627","100","0.1673","11.807","2.37","89.4","0.0962","8.643","1.534","92.4","0.3112"
"2017-10-17 3:00","43025.125","43025","0.125","9.238","-3.657","100","0.1666","11.662","2.45","89.4","0.0954","8.394","1.18","93.3","0.3104"
"2017-10-17 4:00","43025.16667","43025","0.166666667","9.04","-3.39","100","0.1666","11.54","2.101","88.9","0.0947","8.145","1.18","94","0.3104"
"2017-10-17 5:00","43025.20833","43025","0.208333333","8.866","-3.657","100","0.1659","11.419","2.155","89.7","0.0947","7.945","1.099","94.4","0.3112"
"2017-10-17 6:00","43025.25","43025","0.25","8.693","-3.538","100","0.1652","11.297","2.074","89.7","0.094","7.77","0.934","94.8","0.3112"
"2017-10-17 7:00","43025.29167","43025","0.291666667","8.543","-3.39","100","0.1652","11.175","1.913","89.6","0.0933","7.594","1.071","95.1","0.3112"
"2017-10-17 8:00","43025.33333","43025","0.333333333","8.419","-2.683","100","0.1637","11.078","2.396","90.8","0.0925","7.444","1.832","95.5","0.3112"
"2017-10-17 9:00","43025.375","43025","0.375","8.319","5.102","100","0.163","10.98","6.965","90.4","0.0918","7.419","6.636","95.7","0.3112"
"2017-10-17 10:00","43025.41667","43025","0.416666667","8.369","16.582","99.9","0.1637","10.956","10.785","80.6","0.0911","7.645","11.516","93.3","0.3112"
"2017-10-17 11:00","43025.45833","43025","0.458333333","8.717","24.605","87.7","0.1666","11.005","13.978","70.2","0.0896","8.145","14.481","70.4","0.3112"
"2017-10-17 12:00","43025.5","43025","0.5","9.312","29.439","68.2","0.1659","11.175","15.557","64.3","0.0874","8.866","17.748","58.6","0.3112"
"2017-10-17 13:00","43025.54167","43025","0.541666667","10.051","13.834","56.4","0.1659","11.419","17.177","57.8","0.0845","10.345","20.15","49.7","0.3112"
"2017-10-17 14:00","43025.58333","43025","0.583333333","10.712","16.606","65.4","0.1666","11.734","17.082","51.4","0.0809","11.832","18.961","42.9","0.3104"
"2017-10-17 15:00","43025.625","43025","0.625","11.2","21.604","68.8","0.1673","11.977","18.366","50.2","0.078","13.088","20.317","41.7","0.3112"
"2017-10-17 16:00","43025.66667","43025","0.666666667","11.516","13.257","70.7","0.1659","12.122","18.438","50.9","0.0758","13.762","19.127","43.2","0.3112"
"2017-10-17 17:00","43025.70833","43025","0.708333333","11.686","12.582","78","0.1659","12.268","18.129","54.3","0.0736","13.57","17.915","49.1","0.3112"
"2017-10-17 18:00","43025.75","43025","0.75","11.807","10.565","84.6","0.1666","12.364","17.177","58.3","0.0715","13.305","16.582","54.2","0.3112"
"2017-10-17 19:00","43025.79167","43025","0.791666667","11.832","8.344","92.1","0.1652","12.485","15.843","63.3","0.0707","13.04","15.223","60","0.3112"
"2017-10-17 20:00","43025.83333","43025","0.833333333","11.783","8.593","97.1","0.1652","12.558","15.485","68.4","0.07","12.775","14.816","66.6","0.3112"
"2017-10-17 21:00","43025.875","43025","0.875","11.686","6.433","98.4","0.163","12.606","14.936","69.7","0.0693","12.534","13.93","68.3","0.3112"
"2017-10-17 22:00","43025.91667","43025","0.916666667","11.589","5.257","99.3","0.163","12.654","14.673","69.7","0.0693","12.316","13.281","70.9","0.3112"
"2017-10-17 23:00","43025.95833","43025","0.958333333","11.443","4.662","99.8","0.163","12.678","14.146","69.1","0.0686","12.074","12.871","71.1","0.3112"
"2017-10-18 0:00","43026","43026","0","11.273","4.636","100","0.163","12.678","13.954","69.3","0.0686","11.856","11.71","72.9","0.3112"
"2017-10-18 1:00","43026.04167","43026","0.041666667","11.102","3.274","100","0.1623","12.678","12.34","70.6","0.0678","11.637","10.443","76.2","0.3112"
"2017-10-18 2:00","43026.08333","43026","0.083333333","10.956","2.983","100","0.1623","12.654","10.98","77.6","0.0678","11.394","9.657","80","0.3112"
"2017-10-18 3:00","43026.125","43026","0.125","10.761","1.886","100","0.1623","12.63","10.565","81.4","0.0671","11.151","8.095","84.5","0.3104"
"2017-10-18 4:00","43026.16667","43026","0.166666667","10.59","1.235","100","0.1623","12.606","9.386","84.1","0.0671","10.907","7.293","88.5","0.3112"
"2017-10-18 5:00","43026.20833","43026","0.208333333","10.394","0.962","100","0.1623","12.558","8.693","87.1","0.0671","10.614","6.611","90.9","0.3104"
"2017-10-18 6:00","43026.25","43026","0.25","10.222","0.577","100","0.1623","12.509","8.02","88","0.0664","10.345","6.839","92.5","0.3112"
"2017-10-18 7:00","43026.29167","43026","0.291666667","10.026","0.577","100","0.1623","12.437","7.469","90.1","0.0657","10.124","6.23","93.5","0.3104"
"2017-10-18 8:00","43026.33333","43026","0.333333333","9.879","1.398","100","0.1623","12.34","7.368","91","0.0657","9.928","6.306","94.2","0.3112"
"2017-10-18 9:00","43026.375","43026","0.375","9.731","8.319","100","0.1623","12.268","8.99","91.5","0.0649","9.78","8.618","94.7","0.3104"
"2017-10-18 10:00","43026.41667","43026","0.416666667","9.731","17.368","99.9","0.1623","12.219","12.558","88.2","0.0649","9.829","13.281","94.7","0.3104"
"2017-10-18 11:00","43026.45833","43026","0.458333333","10.001","30.419","84.1","0.1615","12.243","16.368","73.5","0.0635","10.124","16.511","77.4","0.3104"
"2017-10-18 12:00","43026.5","43026","0.5","10.492","35.049","51.2","0.1608","12.364","18.461","62.8","0.0613","10.663","20.603","57.8","0.3104"
"2017-10-18 13:00","43026.54167","43026","0.541666667","11.151","14.888","48.4","0.1594","12.558","19.651","55","0.0584","12.001","22.058","46.3","0.3104"
"2017-10-18 14:00","43026.58333","43026","0.583333333","11.71","14.337","77.5","0.1586","12.871","20.293","51.2","0.0562","13.449","23.304","42.3","0.3112"
"2017-10-18 15:00","43026.625","43026","0.625","12.001","20.722","79.8","0.1579","13.088","20.698","51","0.0533","15.342","22.657","42.6","0.3104"
"2017-10-18 16:00","43026.66667","43026","0.666666667","12.219","12.751","79.6","0.1586","13.233","20.507","49.1","0.0519","15.796","21.175","42.5","0.3104"
"2017-10-18 17:00","43026.70833","43026","0.708333333","12.316","11.321","88.6","0.1579","13.353","19.674","50","0.0497","15.318","19.246","44.6","0.3112"
"2017-10-18 18:00","43026.75","43026","0.75","12.34","8.17","92","0.1572","13.425","17.653","51.9","0.049","14.768","17.32","47.7","0.3104"
"2017-10-18 19:00","43026.79167","43026","0.791666667","12.219","4.532","96.8","0.1572","13.473","15.151","58.2","0.0482","14.218","14.337","53.8","0.3104"
"2017-10-18 20:00","43026.83333","43026","0.833333333","11.977","4.115","98.6","0.1572","13.473","14.912","66.1","0.0475","13.642","13.185","62.6","0.3104"
"2017-10-18 21:00","43026.875","43026","0.875","11.662","3.354","99.1","0.1572","13.473","13.377","66.3","0.0475","13.088","10.418","70.1","0.3104"
"2017-10-18 22:00","43026.91667","43026","0.916666667","11.394","3.116","99.5","0.1564","13.449","12.437","74.8","0.0475","12.582","10.663","79.1","0.3104"
"2017-10-18 23:00","43026.95833","43026","0.958333333","11.151","2.584","99.8","0.1564","13.377","11.637","78.3","0.0475","12.147","9.213","83.4","0.3104"
"2017-10-19 0:00","43027","43027","0","10.956","2.85","100","0.1564","13.329","12.582","82.3","0.0475","11.759","9.854","87.4","0.3104"
"2017-10-19 1:00","43027.04167","43027","0.041666667","10.761","3.749","100","0.1564","13.281","13.57","80.8","0.0468","11.467","11.102","89.5","0.3104"
"2017-10-19 2:00","43027.08333","43027","0.083333333","10.638","3.775","100","0.1564","13.233","14.074","77","0.0475","11.273","13.04","87.2","0.3104"
"2017-10-19 3:00","43027.125","43027","0.125","10.541","2.423","100","0.1564","13.209","12.05","80.8","0.0468","11.224","12.025","78.9","0.3112"
"2017-10-19 4:00","43027.16667","43027","0.166666667","10.467","1.832","100","0.1557","13.209","10.761","86.3","0.0468","11.151","10.247","83.7","0.3104"
"2017-10-19 5:00","43027.20833","43027","0.208333333","10.32","1.886","100","0.1557","13.161","9.854","89.4","0.0468","11.005","10.001","88.4","0.3104"
"2017-10-19 6:00","43027.25","43027","0.25","10.198","2.93","100","0.1557","13.088","11.297","90.8","0.0468","10.834","10.32","90.9","0.3104"
"2017-10-19 7:00","43027.29167","43027","0.291666667","10.075","4.089","100","0.1557","13.016","11.029","89.6","0.046","10.712","10.075","92.1","0.3104"
"2017-10-19 8:00","43027.33333","43027","0.333333333","10.026","7.192","100","0.1557","12.992","11.589","90","0.046","10.663","11.224","92.7","0.3104"
"2017-10-19 9:00","43027.375","43027","0.375","10.075","13.762","100","0.1557","12.968","15.031","84.6","0.0468","10.761","15.294","89.9","0.3104"
"2017-10-19 10:00","43027.41667","43027","0.416666667","10.32","15.629","100","0.155","12.992","14.864","80.6","0.046","11.151","14.649","80.5","0.3104"
"2017-10-19 11:00","43027.45833","43027","0.458333333","10.638","27.949","91.2","0.155","13.04","17.605","75.3","0.0453","11.492","18.129","74.1","0.3097"
"2017-10-19 12:00","43027.5","43027","0.5","11.127","32.717","59.9","0.1535","13.161","18.533","67","0.0439","12.001","20.531","61.4","0.3104"
"2017-10-19 13:00","43027.54167","43027","0.541666667","11.734","16.654","56.9","0.1528","13.329","19.508","63.3","0.0417","13.257","22.011","54.7","0.3104"
"2017-10-19 14:00","43027.58333","43027","0.583333333","12.219","17.011","78","0.1514","13.594","19.746","60.4","0.0395","14.457","22.537","52.2","0.3104"
"2017-10-19 15:00","43027.625","43027","0.625","12.461","20.722","82.3","0.1499","13.738","19.96","56.2","0.0381","15.986","21.604","49.5","0.3104"
"2017-10-19 16:00","43027.66667","43027","0.666666667","12.606","12.92","81.3","0.1492","13.786","19.793","47.8","0.0366","16.153","20.079","44.6","0.3104"
"2017-10-19 17:00","43027.70833","43027","0.708333333","12.63","12.992","86","0.1485","13.81","18.794","46.6","0.0359","15.557","18.247","45.8","0.3104"
"2017-10-19 18:00","43027.75","43027","0.75","12.582","8.891","88.3","0.1477","13.786","17.463","50.6","0.0352","14.984","16.368","51.5","0.3104"
"2017-10-19 19:00","43027.79167","43027","0.791666667","12.461","6.433","94.3","0.147","13.738","16.034","51.2","0.0344","14.433","13.618","55","0.3104"
"2017-10-19 20:00","43027.83333","43027","0.833333333","12.219","3.906","96.9","0.1463","13.69","14.649","51.4","0.0344","13.81","12.34","58.3","0.3104"
"2017-10-19 21:00","43027.875","43027","0.875","11.904","1.153","97.8","0.1463","13.594","11.734","58.2","0.0344","13.185","9.287","63.5","0.3104"
"2017-10-19 22:00","43027.91667","43027","0.916666667","11.54","1.017","98.4","0.1463","13.497","10.394","64.3","0.0344","12.534","7.97","72","0.3097"
"2017-10-19 23:00","43027.95833","43027","0.958333333","11.151","0.687","98.6","0.1463","13.401","9.682","68.6","0.0344","11.929","7.444","75.4","0.3097"
"2017-10-20 0:00","43028","43028","0","10.785","0.024","98.9","0.1463","13.281","8.866","71.6","0.0344","11.419","6.94","78.7","0.3097"
"2017-10-20 1:00","43028.04167","43028","0.041666667","10.467","0.522","99.2","0.1463","13.137","8.543","74.9","0.0344","10.956","6.661","80.9","0.3097"
"2017-10-20 2:00","43028.08333","43028","0.083333333","10.198","1.126","99.1","0.1463","13.016","10.075","74.2","0.0352","10.59","7.217","84.1","0.3097"
"2017-10-20 3:00","43028.125","43028","0.125","10.001","0.934","99.5","0.1456","12.92","10.443","67.7","0.0344","10.345","7.519","83.2","0.3097"
"2017-10-20 4:00","43028.16667","43028","0.166666667","9.829","0.962","99.5","0.1456","12.799","10.858","65","0.0344","10.124","7.217","81.6","0.3097"
"2017-10-20 5:00","43028.20833","43028","0.208333333","9.682","1.344","99.8","0.1456","12.727","10.075","63.9","0.0352","9.928","7.318","81.8","0.3097"
"2017-10-20 6:00","43028.25","43028","0.25","9.558","0.577","99.8","0.1456","12.63","9.829","65.1","0.0344","9.756","6.712","79.4","0.3097"
"2017-10-20 7:00","43028.29167","43028","0.291666667","9.435","0.412","99.8","0.1448","12.558","8.717","71","0.0344","9.583","6.788","82.4","0.309"
"2017-10-20 8:00","43028.33333","43028","0.333333333","9.287","0.55","99.8","0.1448","12.485","7.419","77.1","0.0352","9.41","5.591","85.3","0.309"
"2017-10-20 9:00","43028.375","43028","0.375","9.163","5.693","100","0.1456","12.413","9.903","79.7","0.0352","9.262","8.767","88.1","0.309"
"2017-10-20 10:00","43028.41667","43028","0.416666667","9.163","17.677","100","0.1456","12.364","11.904","75.8","0.0344","9.287","12.678","80.4","0.309"
"2017-10-20 11:00","43028.45833","43028","0.458333333","9.41","28.394","85","0.1456","12.389","14.792","70.7","0.0337","9.558","15.151","67.3","0.309"
"2017-10-20 12:00","43028.5","43028","0.5","9.854","33.053","61.2","0.1448","12.485","18.343","59.8","0.033","10.075","20.436","54.3","0.309"
"2017-10-20 13:00","43028.54167","43028","0.541666667","10.492","14.122","61.2","0.1434","12.727","19.08","50.3","0.0315","11.54","21.318","44.5","0.3097"
"2017-10-20 14:00","43028.58333","43028","0.583333333","11.029","14.385","81.6","0.1419","13.064","19.936","46.5","0.0301","13.016","23.184","40.1","0.3097"
"2017-10-20 15:00","43028.625","43028","0.625","11.346","18.295","81.8","0.1412","13.281","20.555","46.9","0.0293","14.96","22.992","39.7","0.3097"
"2017-10-20 16:00","43028.66667","43028","0.666666667","11.54","11.783","85.7","0.1405","13.401","21.199","37.6","0.0286","15.39","21.772","33.6","0.3097"
"2017-10-20 17:00","43028.70833","43028","0.708333333","11.662","10.198","92.4","0.1405","13.497","20.555","36.7","0.0279","14.912","19.46","33.8","0.3097"
"2017-10-20 18:00","43028.75","43028","0.75","11.662","7.995","95","0.1397","13.57","19.127","40.9","0.0272","14.361","17.225","39.8","0.3097"
"2017-10-20 19:00","43028.79167","43028","0.791666667","11.565","4.947","96.8","0.1397","13.618","15.629","50.4","0.0272","13.882","13.016","52.3","0.3097"
"2017-10-20 20:00","43028.83333","43028","0.833333333","11.37","4.011","98.1","0.1397","13.618","14.29","59.8","0.0272","13.305","11.443","63.1","0.3097"
"2017-10-20 21:00","43028.875","43028","0.875","11.127","2.823","98.5","0.139","13.57","12.678","63.2","0.0272","12.751","10.516","68.8","0.3097"
"2017-10-20 22:00","43028.91667","43028","0.916666667","10.858","2.77","98.8","0.1397","13.522","11.783","70.3","0.0272","12.243","10.051","72","0.3097"
"2017-10-20 23:00","43028.95833","43028","0.958333333","10.614","2.074","99.1","0.139","13.425","10.834","69.2","0.0272","11.832","8.841","71.6","0.3097"
"2017-10-21 0:00","43029","43029","0","10.369","1.778","99.2","0.139","13.329","10.173","65.6","0.0272","11.419","8.145","74.8","0.309"
"2017-10-21 1:00","43029.04167","43029","0.041666667","10.149","1.751","99.3","0.1397","13.233","9.213","70.6","0.0272","11.029","8.095","76.5","0.309"
"2017-10-21 2:00","43029.08333","43029","0.083333333","9.928","1.67","99.6","0.1397","13.112","9.114","74.9","0.0272","10.736","8.095","79.4","0.3097"
"2017-10-21 3:00","43029.125","43029","0.125","9.756","1.751","99.8","0.1397","12.992","8.767","79.1","0.0272","10.467","7.192","81.9","0.309"
"2017-10-21 4:00","43029.16667","43029","0.166666667","9.608","1.071","100","0.1397","12.871","7.995","81.9","0.0272","10.247","6.56","85.6","0.309"
"2017-10-21 5:00","43029.20833","43029","0.208333333","9.46","1.208","100","0.1397","12.775","7.494","84.6","0.0272","10.026","6.433","88.3","0.3097"
"2017-10-21 6:00","43029.25","43029","0.25","9.312","1.153","100","0.1397","12.654","7.142","87.5","0.0279","9.829","6.306","90.2","0.3097"
"2017-10-21 7:00","43029.29167","43029","0.291666667","9.188","1.344","100","0.1397","12.558","7.015","88.9","0.0279","9.682","6.433","91.6","0.3097"
"2017-10-21 8:00","43029.33333","43029","0.333333333","9.089","2.744","100","0.1397","12.461","7.091","89.9","0.0272","9.534","6.914","92.8","0.309"
"2017-10-21 9:00","43029.375","43029","0.375","9.04","8.866","100","0.1405","12.364","8.817","90.4","0.0272","9.509","9.386","93.5","0.309"
"2017-10-21 10:00","43029.41667","43029","0.416666667","9.139","16.749","100","0.1405","12.316","12.871","90.8","0.0272","9.706","14.218","93.8","0.3097"
"2017-10-21 11:00","43029.45833","43029","0.458333333","9.509","23.184","98.5","0.1405","12.389","15.867","86.4","0.0272","10.247","17.962","90.7","0.3097"
"2017-10-21 12:00","43029.5","43029","0.5","10.1","26.329","84","0.1397","12.534","18.366","79.1","0.0264","11.078","21.437","71.3","0.3104"
"2017-10-21 13:00","43029.54167","43029","0.541666667","10.785","22.968","75.5","0.1383","12.775","19.698","72.3","0.0257","12.292","22.369","61.5","0.3104"
"2017-10-21 14:00","43029.58333","43029","0.583333333","11.443","20.889","80.5","0.1383","13.064","20.722","69.4","0.025","13.618","22.944","59.3","0.3104"
"2017-10-21 15:00","43029.625","43029","0.625","11.929","21.461","84.6","0.1376","13.305","21.461","66.3","0.0243","14.888","23.569","55.7","0.3104"
"2017-10-21 16:00","43029.66667","43029","0.666666667","12.316","20.103","83.7","0.1368","13.497","20.198","67.1","0.0235","15.557","21.413","60.2","0.3112"
"2017-10-21 17:00","43029.70833","43029","0.708333333","12.63","16.106","88.1","0.1354","13.666","18.723","73.2","0.0228","15.7","19.175","67.4","0.3112"
"2017-10-21 18:00","43029.75","43029","0.75","12.775","10.173","94.7","0.1354","13.786","16.939","80.7","0.0228","15.533","16.177","76.3","0.3112"
"2017-10-21 19:00","43029.79167","43029","0.791666667","12.678","7.318","97.4","0.1361","13.858","15.318","86.7","0.0228","15.079","13.57","84.6","0.3112"
"2017-10-21 20:00","43029.83333","43029","0.833333333","12.413","7.167","98.5","0.1361","13.882","14.218","90.9","0.0228","14.481","12.896","89.7","0.3112"
"2017-10-21 21:00","43029.875","43029","0.875","12.122","6.331","99.1","0.1361","13.858","13.329","92.3","0.0228","13.954","12.098","92.2","0.3104"
"2017-10-21 22:00","43029.91667","43029","0.916666667","11.856","5.462","99.3","0.1361","13.81","12.582","93.4","0.0228","13.473","11.516","93.5","0.3104"
"2017-10-21 23:00","43029.95833","43029","0.958333333","11.613","7.92","99.8","0.1361","13.762","12.292","94.2","0.0228","13.064","11.589","94.4","0.3104"
"2017-10-22 0:00","43030","43030","0","11.419","5.872","99.9","0.1361","13.69","12.025","94.6","0.0228","12.799","11.248","95.1","0.3104"
"2017-10-22 1:00","43030.04167","43030","0.041666667","11.273","4.766","99.9","0.1361","13.642","11.419","94.8","0.0228","12.558","10.369","95.5","0.3104"
"2017-10-22 2:00","43030.08333","43030","0.083333333","11.102","4.35","100","0.1361","13.57","11.029","95.1","0.0228","12.268","10.075","95.9","0.309"
"2017-10-22 3:00","43030.125","43030","0.125","10.932","3.538","100","0.1368","13.497","10.271","95.2","0.0235","11.977","9.287","96.3","0.309"
"2017-10-22 4:00","43030.16667","43030","0.166666667","10.761","4.168","100","0.1354","13.401","9.534","95.4","0.0235","11.71","9.064","96.6","0.309"
"2017-10-22 5:00","43030.20833","43030","0.208333333","10.59","3.932","100","0.1347","13.329","9.336","95.6","0.0235","11.443","8.841","96.8","0.309"
"2017-10-22 6:00","43030.25","43030","0.25","10.443","2.77","100","0.1332","13.233","9.064","95.7","0.0228","11.248","8.444","97","0.309"
"2017-10-22 7:00","43030.29167","43030","0.291666667","10.296","2.77","100","0.131","13.112","8.792","95.8","0.0235","11.053","8.145","97.2","0.3082"
"2017-10-22 8:00","43030.33333","43030","0.333333333","10.149","2.637","100","0.1303","13.04","8.419","95.8","0.0235","10.858","7.619","97.3","0.3082"
"2017-10-22 9:00","43030.375","43030","0.375","10.001","6.204","100","0.1288","12.944","8.866","96","0.0235","10.663","9.114","97.5","0.3082"
"2017-10-22 10:00","43030.41667","43030","0.416666667","9.977","18.628","100","0.131","12.847","12.195","96.8","0.0235","10.638","13.377","97.4","0.3082"
"2017-10-22 11:00","43030.45833","43030","0.458333333","10.198","25.089","84.1","0.1354","12.871","16.344","95.6","0.0228","10.883","16.058","97.1","0.309"
