"datetime","excel_datetime_code","excel_day","excel_time","field_soil_temp_c","field_air_temp_c","field_rh","field_soil_wc","forest_soil_temp_c","forest_air_temp_c","forest_rh","forest_soil_wc","pond_soil_temp_c","pond_air_temp_c","pond_rh","pond_soil_wc"
"10/13/2016 2:00","42656.08333","42656","0.083333333","12.582","17.082","78.5","0.1528","14.098","17.249","81.2","0.0598","14.673","16.915","78.7","0.2458"
"10/13/2016 3:00","42656.125","42656","0.125","12.678","15.748","87.4","0.1586","14.146","15.986","87.6","0.0598","14.792","15.461","89.1","0.2465"
"10/13/2016 4:00","42656.16667","42656","0.166666667","12.751","13.978","83.1","0.1615","14.17","14.242","83.4","0.0598","14.745","13.954","86.7","0.2458"
"10/13/2016 5:00","42656.20833","42656","0.208333333","12.703","12.775","83.8","0.1615","14.098","13.353","83.2","0.0598","14.409","12.92","85.4","0.2458"
"10/13/2016 6:00","42656.25","42656","0.25","12.606","12.34","84.3","0.1615","14.002","12.678","82.9","0.0598","14.002","12.171","85.5","0.2458"
"10/13/2016 7:00","42656.29167","42656","0.291666667","12.485","12.582","83.6","0.1615","13.858","12.582","82.4","0.0598","13.642","12.654","85.3","0.2458"
"10/13/2016 8:00","42656.33333","42656","0.333333333","12.389","11.953","81.9","0.1608","13.738","11.686","81.9","0.0598","13.449","12.074","83","0.2458"
"10/13/2016 9:00","42656.375","42656","0.375","12.316","13.112","73.6","0.1601","13.618","11.856","77.1","0.0591","13.281","12.92","76.9","0.2451"
"10/13/2016 10:00","42656.41667","42656","0.416666667","12.292","12.654","69","0.1594","13.473","11.662","74.1","0.0584","13.161","12.63","71.7","0.2443"
"10/13/2016 11:00","42656.45833","42656","0.458333333","12.34","14.218","62.6","0.1579","13.353","12.268","68.8","0.0577","13.137","13.57","66.2","0.2443"
"10/13/2016 12:00","42656.5","42656","0.5","12.461","13.93","55.8","0.1579","13.257","12.243","63.9","0.0562","13.257","13.882","58.1","0.2436"
"10/13/2016 13:00","42656.54167","42656","0.541666667","12.534","13.064","55.2","0.1579","13.185","12.001","61.5","0.0548","13.762","13.978","56","0.2436"
"10/13/2016 14:00","42656.58333","42656","0.583333333","12.437","13.522","53.6","0.1572","13.088","12.558","59.4","0.054","14.673","13.377","53.3","0.2429"
"10/13/2016 15:00","42656.625","42656","0.625","12.316","12.703","50.9","0.1572","13.016","12.63","57","0.0526","14.337","12.92","53.5","0.2422"
"10/13/2016 16:00","42656.66667","42656","0.666666667","12.171","12.147","52.2","0.1564","12.944","12.509","56.4","0.0526","13.618","12.025","54.6","0.2422"
"10/13/2016 17:00","42656.70833","42656","0.708333333","12.025","10.59","56.5","0.1564","12.896","11.589","56.2","0.0519","13.04","10.761","56.8","0.2422"
"10/13/2016 18:00","42656.75","42656","0.75","11.856","8.494","62.9","0.1572","12.799","10.541","59.5","0.0519","12.509","9.139","61.1","0.2414"
"10/13/2016 19:00","42656.79167","42656","0.791666667","11.589","7.393","66.9","0.1564","12.727","9.262","62.2","0.0519","11.904","8.419","64.9","0.2414"
"10/13/2016 20:00","42656.83333","42656","0.833333333","11.297","5.616","70.7","0.1564","12.63","7.444","67.8","0.0519","11.321","6.408","68.3","0.2414"
"10/13/2016 21:00","42656.875","42656","0.875","10.98","4.61","78.9","0.1564","12.509","6.204","75.6","0.0519","10.736","4.766","75.6","0.2414"
"10/13/2016 22:00","42656.91667","42656","0.916666667","10.614","4.089","83.3","0.1572","12.364","5.514","80.1","0.0519","10.149","3.958","82.5","0.2414"
"10/13/2016 23:00","42656.95833","42656","0.958333333","10.271","3.512","86.5","0.1572","12.219","4.688","83.8","0.0519","9.632","3.538","86.2","0.2407"
"10/14/2016 0:00","42657","42657","0","9.952","3.089","89.2","0.1572","12.05","4.22","86.2","0.0526","9.188","2.903","88.3","0.2407"
"10/14/2016 1:00","42657.04167","42657","0.041666667","9.682","2.69","91.3","0.1572","11.904","3.88","86.8","0.0519","8.792","2.262","90","0.2414"
"10/14/2016 2:00","42657.08333","42657","0.083333333","9.41","2.477","92.4","0.1564","11.759","3.327","86.9","0.0526","8.419","2.047","91.4","0.2407"
"10/14/2016 3:00","42657.125","42657","0.125","9.188","2.37","93.3","0.1564","11.613","3.354","88.2","0.0526","8.12","2.047","92.4","0.2407"
"10/14/2016 4:00","42657.16667","42657","0.166666667","8.99","2.85","93.9","0.1564","11.467","3.009","88.9","0.0526","7.845","2.744","93.2","0.2414"
"10/14/2016 5:00","42657.20833","42657","0.208333333","8.866","4.35","94","0.1564","11.346","4.766","88.1","0.0526","7.745","4.272","93.8","0.2407"
"10/14/2016 6:00","42657.25","42657","0.25","8.866","4.869","92.3","0.1564","11.248","5.334","85.6","0.0526","7.895","5.024","94.1","0.2414"
"10/14/2016 7:00","42657.29167","42657","0.291666667","8.941","4.246","90.8","0.1564","11.175","5.231","86.1","0.0526","8.045","4.636","93.9","0.2414"
"10/14/2016 8:00","42657.33333","42657","0.333333333","8.965","10.516","90.5","0.1564","11.127","6.102","86.6","0.0526","8.02","6.281","93.4","0.2414"
"10/14/2016 9:00","42657.375","42657","0.375","8.965","12.654","71.3","0.1572","11.102","8.866","81.8","0.0519","8.095","9.706","87.5","0.2414"
"10/14/2016 10:00","42657.41667","42657","0.416666667","9.139","14.768","59","0.1564","11.151","10.98","71.4","0.0519","8.369","11.175","71.2","0.2414"
"10/14/2016 11:00","42657.45833","42657","0.458333333","9.46","15.485","52.5","0.155","11.248","12.558","64.5","0.0511","8.841","13.473","63","0.2414"
"10/14/2016 12:00","42657.5","42657","0.5","9.903","14.864","49.8","0.1557","11.419","13.57","60.3","0.0504","9.756","16.272","56.3","0.2414"
"10/14/2016 13:00","42657.54167","42657","0.541666667","10.32","13.954","52.7","0.155","11.613","13.618","59.3","0.0497","11.2","15.915","52.9","0.2414"
"10/14/2016 14:00","42657.58333","42657","0.583333333","10.565","14.864","51.6","0.155","11.759","13.738","56.6","0.0482","13.064","15.461","50.7","0.2414"
"10/14/2016 15:00","42657.625","42657","0.625","10.638","13.064","53","0.1543","11.832","13.137","59.5","0.0482","12.968","14.05","55.7","0.2414"
"10/14/2016 16:00","42657.66667","42657","0.666666667","10.687","12.63","60.1","0.1543","11.88","13.112","62.8","0.0475","12.534","12.582","63","0.2414"
"10/14/2016 17:00","42657.70833","42657","0.708333333","10.663","11.662","65.2","0.1543","11.929","12.364","69","0.0475","12.147","11.637","68.7","0.2414"
"10/14/2016 18:00","42657.75","42657","0.75","10.59","8.817","74.3","0.1543","11.953","10.369","75.6","0.0475","11.71","9.089","73.2","0.2414"
"10/14/2016 19:00","42657.79167","42657","0.791666667","10.418","8.519","82.2","0.155","11.953","10.051","80.5","0.0475","11.248","9.485","80.3","0.2414"
"10/14/2016 20:00","42657.83333","42657","0.833333333","10.222","8.095","84.7","0.1543","11.929","9.682","81.5","0.0475","10.883","8.618","82.4","0.2414"
"10/14/2016 21:00","42657.875","42657","0.875","10.051","8.369","86.3","0.155","11.904","9.509","82.7","0.0475","10.614","8.519","85.3","0.2414"
"10/14/2016 22:00","42657.91667","42657","0.916666667","9.952","8.444","87.2","0.1543","11.88","9.312","83.8","0.0475","10.418","8.519","87.4","0.2414"
"10/14/2016 23:00","42657.95833","42657","0.958333333","9.854","7.544","88.2","0.1543","11.856","9.064","85","0.0475","10.222","7.87","88.7","0.2414"
"10/15/2016 0:00","42658","42658","0","9.731","7.268","90.3","0.1543","11.832","8.07","86.6","0.0475","9.977","6.889","90.1","0.2414"
"10/15/2016 1:00","42658.04167","42658","0.041666667","9.583","6.255","92.4","0.1543","11.783","6.99","88.9","0.0475","9.682","6.051","91.5","0.2414"
"10/15/2016 2:00","42658.08333","42658","0.083333333","9.386","5.668","94","0.1535","11.71","6.382","90.5","0.0475","9.386","5.488","92.6","0.2414"
"10/15/2016 3:00","42658.125","42658","0.125","9.213","5.231","95.1","0.1535","11.637","5.821","91.1","0.0475","9.114","4.869","93.6","0.2414"
"10/15/2016 4:00","42658.16667","42658","0.166666667","9.015","4.792","95.8","0.1535","11.54","5.437","91.7","0.0475","8.841","4.402","94.3","0.2414"
"10/15/2016 5:00","42658.20833","42658","0.208333333","8.866","4.115","96.4","0.1528","11.419","4.921","92.1","0.0475","8.593","3.854","94.9","0.2414"
"10/15/2016 6:00","42658.25","42658","0.25","8.668","3.854","96.9","0.1528","11.321","4.532","92.4","0.0482","8.319","3.564","95.4","0.2414"
"10/15/2016 7:00","42658.29167","42658","0.291666667","8.519","4.272","97.2","0.1528","11.2","4.636","92.6","0.0482","8.07","4.089","95.8","0.2414"
"10/15/2016 8:00","42658.33333","42658","0.333333333","8.419","8.07","97.4","0.1521","11.102","5.949","92.7","0.0482","7.97","6.433","96.1","0.2414"
"10/15/2016 9:00","42658.375","42658","0.375","8.444","14.721","94","0.1528","11.029","9.534","93","0.0475","8.095","10.638","96.3","0.2414"
"10/15/2016 10:00","42658.41667","42658","0.416666667","8.693","17.296","75.2","0.1528","11.078","14.218","86.2","0.0475","8.568","14.05","95.7","0.2422"
"10/15/2016 11:00","42658.45833","42658","0.458333333","9.139","18.818","64.2","0.1528","11.248","16.106","72.8","0.0468","9.262","16.677","81.9","0.2422"
"10/15/2016 12:00","42658.5","42658","0.5","9.706","18.176","59.1","0.1528","11.516","17.272","67.7","0.046","10.369","19.484","65.1","0.2422"
"10/15/2016 13:00","42658.54167","42658","0.541666667","10.222","17.772","61.8","0.1528","11.856","17.701","67.1","0.0453","11.71","19.841","60.6","0.2429"
"10/15/2016 14:00","42658.58333","42658","0.583333333","10.541","18.533","64.3","0.1521","12.074","17.391","69.9","0.0439","13.497","19.246","62.1","0.2422"
"10/15/2016 15:00","42658.625","42658","0.625","10.761","18.414","62.8","0.1521","12.243","18.105","69.5","0.0431","13.882","19.032","64.5","0.2422"
"10/15/2016 16:00","42658.66667","42658","0.666666667","10.956","18.913","65.6","0.1514","12.413","18.58","70.3","0.0424","14.002","18.961","67.1","0.2422"
"10/15/2016 17:00","42658.70833","42658","0.708333333","11.175","17.701","70.4","0.1521","12.582","18.604","72.6","0.0424","14.17","17.843","71.8","0.2429"
"10/15/2016 18:00","42658.75","42658","0.75","11.297","15.39","76.7","0.1521","12.727","16.225","79.2","0.0424","14.074","15.223","77","0.2429"
"10/15/2016 19:00","42658.79167","42658","0.791666667","11.297","14.266","86.4","0.1521","12.823","15.485","85.8","0.0424","13.762","14.146","85.6","0.2429"
"10/15/2016 20:00","42658.83333","42658","0.833333333","11.248","15.247","91.6","0.1514","12.896","15.652","89.3","0.0424","13.497","14.96","90","0.2429"
"10/15/2016 21:00","42658.875","42658","0.875","11.224","14.816","93","0.1514","12.968","15.079","91.1","0.0424","13.425","14.29","91.8","0.2436"
"10/15/2016 22:00","42658.91667","42658","0.916666667","11.224","14.194","94","0.1514","13.016","14.529","92.3","0.0424","13.329","14.122","93","0.2436"
"10/15/2016 23:00","42658.95833","42658","0.958333333","11.248","15.223","94.6","0.1514","13.064","15.008","92.7","0.0424","13.257","15.557","93.9","0.2436"
"10/16/2016 0:00","42659","42659","0","11.273","17.772","93.2","0.1514","13.112","18.509","90.2","0.0424","13.305","17.915","94.1","0.2436"
"10/16/2016 1:00","42659.04167","42659","0.041666667","11.346","17.605","88.4","0.1521","13.209","18.557","85.3","0.0424","13.497","18.105","90.3","0.2443"
"10/16/2016 2:00","42659.08333","42659","0.083333333","11.419","16.939","88.7","0.1521","13.329","17.677","85.7","0.0424","13.618","17.391","87.4","0.2443"
"10/16/2016 3:00","42659.125","42659","0.125","11.467","17.915","89.6","0.1514","13.449","18.937","87.7","0.0424","13.642","18.295","88.5","0.2443"
"10/16/2016 4:00","42659.16667","42659","0.166666667","11.516","17.653","87.7","0.1521","13.546","18.794","85.2","0.0424","13.762","18.176","86.8","0.2443"
"10/16/2016 5:00","42659.20833","42659","0.208333333","11.613","17.962","88","0.1521","13.666","18.889","85.7","0.0424","13.882","18.461","87.4","0.2443"
"10/16/2016 6:00","42659.25","42659","0.25","11.686","17.962","88.4","0.1521","13.762","18.842","85.9","0.0424","14.002","18.152","87.7","0.2443"
"10/16/2016 7:00","42659.29167","42659","0.291666667","11.759","18.818","87.2","0.1521","13.858","19.127","85.6","0.0417","14.098","18.889","87.3","0.2443"
"10/16/2016 8:00","42659.33333","42659","0.333333333","11.856","17.701","88.6","0.1441","13.978","17.891","88.1","0.0417","14.314","17.867","88","0.2451"
"10/16/2016 9:00","42659.375","42659","0.375","12.001","19.056","92.9","0.1456","14.05","18.533","92.6","0.0417","14.625","19.294","91.4","0.2451"
"10/16/2016 10:00","42659.41667","42659","0.416666667","12.219","22.537","84.4","0.1521","14.122","21.27","85.7","0.041","15.247","22.753","84.8","0.2458"
"10/16/2016 11:00","42659.45833","42659","0.458333333","12.558","21.676","77.7","0.1528","14.266","21.079","81.2","0.0402","16.177","21.963","76.5","0.2458"
"10/16/2016 12:00","42659.5","42659","0.5","12.896","20.746","79.3","0.1521","14.409","20.007","81.9","0.0395","16.63","21.151","78.1","0.2458"
"10/16/2016 13:00","42659.54167","42659","0.541666667","13.088","19.532","84.4","0.1499","14.505","19.865","85.9","0.0395","16.796","20.341","82.4","0.2458"
"10/16/2016 14:00","42659.58333","42659","0.583333333","13.209","19.341","90.3","0.1506","14.601","19.46","90.1","0.0388","16.892","19.651","86.9","0.2465"
"10/16/2016 15:00","42659.625","42659","0.625","13.329","20.46","87.8","0.1521","14.673","20.222","86.1","0.0388","16.963","20.817","86.8","0.2472"
"10/16/2016 16:00","42659.66667","42659","0.666666667","13.449","20.77","82.3","0.1521","14.768","20.507","82.5","0.0381","17.225","20.841","81.3","0.2472"
"10/16/2016 17:00","42659.70833","42659","0.708333333","13.57","19.651","79.1","0.1521","14.84","20.293","79.3","0.0381","17.296","20.055","78","0.2465"
"10/16/2016 18:00","42659.75","42659","0.75","13.618","17.32","83.3","0.1521","14.888","18.604","81.1","0.0381","17.082","18.033","80.4","0.2465"
"10/16/2016 19:00","42659.79167","42659","0.791666667","13.546","16.915","88.9","0.1521","14.888","17.772","86.8","0.0381","16.63","16.963","86.1","0.2465"
"10/16/2016 20:00","42659.83333","42659","0.833333333","13.401","16.249","91.2","0.1521","14.888","17.249","89","0.0381","16.272","16.892","89.8","0.2465"
"10/16/2016 21:00","42659.875","42659","0.875","13.305","16.534","93.4","0.1514","14.888","17.558","90.5","0.0381","15.986","16.892","91.6","0.2465"
"10/16/2016 22:00","42659.91667","42659","0.916666667","13.233","16.534","94.4","0.1514","14.864","17.058","92.2","0.0381","15.772","16.844","92.8","0.2465"
"10/16/2016 23:00","42659.95833","42659","0.958333333","13.185","16.701","95.3","0.1514","14.864","17.106","92.9","0.0381","15.652","16.868","93.6","0.2465"
"10/17/2016 0:00","42660","42660","0","13.185","16.796","95.5","0.1514","14.84","16.939","93.5","0.0381","15.629","16.63","94.1","0.2472"
"10/17/2016 1:00","42660.04167","42660","0.041666667","13.185","16.773","95.7","0.1521","14.84","16.844","94.1","0.0381","15.581","16.773","94.5","0.2472"
"10/17/2016 2:00","42660.08333","42660","0.083333333","13.209","16.654","96.1","0.1521","14.84","16.606","94.5","0.0381","15.533","16.82","94.9","0.2472"
"10/17/2016 3:00","42660.125","42660","0.125","13.233","16.773","96.3","0.1521","14.84","16.749","95","0.0381","15.509","16.701","95.3","0.2472"
"10/17/2016 4:00","42660.16667","42660","0.166666667","13.257","16.558","96.5","0.1514","14.816","16.677","95.1","0.0381","15.509","16.654","95.6","0.2472"
"10/17/2016 5:00","42660.20833","42660","0.208333333","13.281","16.606","97","0.1514","14.816","16.654","96.6","0.0381","15.509","16.939","95.8","0.2472"
"10/17/2016 6:00","42660.25","42660","0.25","13.305","16.701","97.6","0.1506","14.816","16.511","97.5","0.0381","15.533","16.773","96.2","0.2472"
"10/17/2016 7:00","42660.29167","42660","0.291666667","13.353","16.463","98.1","0.1506","14.816","16.368","97.9","0.0381","15.533","16.558","96.5","0.2472"
"10/17/2016 8:00","42660.33333","42660","0.333333333","13.401","16.654","98.5","0.1506","14.816","16.344","98.2","0.0381","15.557","16.773","96.7","0.248"
"10/17/2016 9:00","42660.375","42660","0.375","13.449","17.034","98.8","0.1506","14.84","16.677","98.6","0.0381","15.652","17.011","97","0.248"
"10/17/2016 10:00","42660.41667","42660","0.416666667","13.522","16.82","99","0.1506","14.84","16.344","98.8","0.0381","15.796","16.844","97.1","0.248"
"10/17/2016 11:00","42660.45833","42660","0.458333333","13.618","17.106","99.1","0.1499","14.864","16.606","99","0.0381","15.939","17.106","97.3","0.2487"
"10/17/2016 12:00","42660.5","42660","0.5","13.69","17.368","99.3","0.1499","14.888","16.987","99.3","0.0381","16.129","17.439","97.5","0.2487"
"10/17/2016 13:00","42660.54167","42660","0.541666667","13.786","18.366","99.5","0.1506","14.912","17.486","99.5","0.0381","16.272","18.652","97.6","0.2487"
"10/17/2016 14:00","42660.58333","42660","0.583333333","13.906","18.913","99.5","0.1521","14.96","17.843","99.7","0.0381","16.677","19.151","97.6","0.2494"
"10/17/2016 15:00","42660.625","42660","0.625","14.074","20.484","98.9","0.1528","15.031","18.628","99.7","0.0381","17.177","20.722","97.4","0.2494"
"10/17/2016 16:00","42660.66667","42660","0.666666667","14.266","21.223","95.3","0.1528","15.127","19.674","99.4","0.0373","17.605","22.082","96.7","0.2494"
"10/17/2016 17:00","42660.70833","42660","0.708333333","14.433","20.793","93","0.1528","15.223","20.293","97.6","0.0373","17.819","21.461","91.4","0.2494"
"10/17/2016 18:00","42660.75","42660","0.75","14.505","19.318","92.1","0.1528","15.342","19.722","94.5","0.0373","17.701","19.008","88.6","0.2494"
"10/17/2016 19:00","42660.79167","42660","0.791666667","14.457","17.891","94.3","0.1528","15.438","18.343","95.1","0.0373","17.296","17.986","92","0.2494"
"10/17/2016 20:00","42660.83333","42660","0.833333333","14.314","18.889","96.2","0.1521","15.485","18.604","96.6","0.0373","16.844","18.343","94.2","0.2494"
"10/17/2016 21:00","42660.875","42660","0.875","14.194","19.746","94.1","0.1528","15.509","19.08","96.1","0.0373","16.534","19.46","95","0.2494"
"10/17/2016 22:00","42660.91667","42660","0.916666667","14.146","20.889","87.3","0.1528","15.557","20.77","89.5","0.0373","16.415","20.865","90.8","0.2494"
"10/17/2016 23:00","42660.95833","42660","0.958333333","14.146","19.484","83.2","0.1528","15.605","19.579","87.8","0.0373","16.463","19.436","83.7","0.2494"
"10/18/2016 0:00","42661","42661","0","14.17","17.225","89.4","0.1528","15.676","17.938","91.7","0.0373","16.392","17.058","88","0.2494"
"10/18/2016 1:00","42661.04167","42661","0.041666667","14.122","19.056","92.3","0.1528","15.676","18.485","93.6","0.0373","16.106","17.938","92","0.2494"
"10/18/2016 2:00","42661.08333","42661","0.083333333","14.05","19.056","85.1","0.1528","15.652","19.77","88.3","0.0373","15.867","19.222","89.6","0.2494"
"10/18/2016 3:00","42661.125","42661","0.125","14.002","18.747","83.9","0.1528","15.676","19.936","83.5","0.0366","15.748","18.985","83","0.2487"
"10/18/2016 4:00","42661.16667","42661","0.166666667","13.93","18.937","84.7","0.1528","15.676","19.912","83.8","0.0373","15.652","19.436","83.8","0.2487"
"10/18/2016 5:00","42661.20833","42661","0.208333333","13.906","19.484","84.3","0.1528","15.7","20.436","83.7","0.0366","15.581","19.888","83.1","0.2487"
"10/18/2016 6:00","42661.25","42661","0.25","13.882","20.984","81.1","0.1528","15.724","21.7","81","0.0366","15.629","21.246","80","0.2494"
"10/18/2016 7:00","42661.29167","42661","0.291666667","13.954","21.772","77.3","0.1528","15.772","21.987","78.9","0.0366","15.772","21.318","77.1","0.2494"
"10/18/2016 8:00","42661.33333","42661","0.333333333","14.074","22.896","75","0.1521","15.843","22.274","78.2","0.0359","15.963","22.369","76.1","0.2494"
"10/18/2016 9:00","42661.375","42661","0.375","14.218","23.978","71","0.1521","15.915","23.016","77","0.0352","16.296","23.617","72.8","0.2487"
"10/18/2016 10:00","42661.41667","42661","0.416666667","14.457","24.508","67.7","0.1521","15.986","23.713","75.2","0.0344","16.82","24.388","69.2","0.2487"
"10/18/2016 11:00","42661.45833","42661","0.458333333","14.816","25.598","65.6","0.1514","16.129","24.291","73.6","0.033","17.486","25.744","66","0.2487"
"10/18/2016 12:00","42661.5","42661","0.5","15.223","25.21","63.8","0.1506","16.32","25.065","72.3","0.0315","18.438","26.256","62.4","0.2487"
"10/18/2016 13:00","42661.54167","42661","0.541666667","15.581","25.234","65.1","0.1499","16.511","24.557","72.8","0.0301","19.27","26.304","63.1","0.2487"
"10/18/2016 14:00","42661.58333","42661","0.583333333","15.819","25.137","65.9","0.1492","16.63","24.581","73.3","0.0293","19.936","25.55","64.6","0.2487"
"10/18/2016 15:00","42661.625","42661","0.625","16.01","24.388","68.8","0.1492","16.725","24.098","75.4","0.0286","20.079","24.823","68.3","0.2487"
"10/18/2016 16:00","42661.66667","42661","0.666666667","16.082","23.593","71.2","0.1477","16.796","23.785","76.8","0.0286","19.912","23.665","71","0.248"
"10/18/2016 17:00","42661.70833","42661","0.708333333","16.106","22.585","74.3","0.1477","16.844","23.04","78.7","0.0279","19.555","22.968","74.9","0.248"
"10/18/2016 18:00","42661.75","42661","0.75","16.034","21.461","78.5","0.147","16.892","22.369","81.5","0.0279","19.127","21.795","78.6","0.248"
"10/18/2016 19:00","42661.79167","42661","0.791666667","15.915","19.77","79.7","0.1477","16.892","20.079","82.4","0.0279","18.723","19.841","80.8","0.248"
"10/18/2016 20:00","42661.83333","42661","0.833333333","15.796","17.796","76.7","0.1477","16.868","18.319","79.9","0.0286","18.343","17.962","77.7","0.248"
"10/18/2016 21:00","42661.875","42661","0.875","15.652","16.106","79","0.147","16.749","16.701","81.1","0.0286","17.724","15.963","79.7","0.2472"
"10/18/2016 22:00","42661.91667","42661","0.916666667","15.438","14.361","82.3","0.1477","16.582","15.652","82","0.0286","16.987","14.768","83","0.2472"
"10/18/2016 23:00","42661.95833","42661","0.958333333","15.151","12.823","85.3","0.1477","16.392","14.792","83.6","0.0286","16.272","13.088","85.2","0.2465"
"10/19/2016 0:00","42662","42662","0","14.792","11.273","90.3","0.1477","16.201","13.546","86.9","0.0286","15.557","12.292","88.6","0.2465"
"10/19/2016 1:00","42662.04167","42662","0.041666667","14.409","11.248","93.7","0.147","16.034","12.896","90.6","0.0279","14.936","11.175","91.4","0.2465"
"10/19/2016 2:00","42662.08333","42662","0.083333333","14.026","10.492","95.4","0.1463","15.843","11.783","91.8","0.0286","14.361","10.687","93.1","0.2458"
"10/19/2016 3:00","42662.125","42662","0.125","13.69","10.296","96.4","0.1463","15.676","11.419","93.2","0.0286","13.81","10.149","94.2","0.2458"
"10/19/2016 4:00","42662.16667","42662","0.166666667","13.377","9.287","97","0.1463","15.485","10.956","94","0.0286","13.353","9.509","94.9","0.2458"
"10/19/2016 5:00","42662.20833","42662","0.208333333","13.088","9.089","97.6","0.1448","15.318","10.59","94.4","0.0286","12.92","9.213","95.5","0.2458"
"10/19/2016 6:00","42662.25","42662","0.25","12.823","8.693","98","0.1448","15.175","10.541","94.8","0.0286","12.534","9.188","96","0.2451"
"10/19/2016 7:00","42662.29167","42662","0.291666667","12.582","8.841","98.3","0.1448","15.008","10.736","94.5","0.0286","12.171","9.78","96.4","0.2451"
"10/19/2016 8:00","42662.33333","42662","0.333333333","12.364","12.678","98.6","0.1441","14.888","12.001","94.2","0.0286","11.953","11.37","96.7","0.2451"
"10/19/2016 9:00","42662.375","42662","0.375","12.292","16.32","97.7","0.1463","14.792","13.978","90.8","0.0286","12.001","13.329","96.7","0.2458"
"10/19/2016 10:00","42662.41667","42662","0.416666667","12.437","18.818","79.6","0.147","14.745","15.772","83.2","0.0286","12.268","15.676","95.8","0.2458"
"10/19/2016 11:00","42662.45833","42662","0.458333333","12.775","20.293","65.9","0.1463","14.792","17.391","76.3","0.0279","12.799","19.127","80.3","0.2458"
"10/19/2016 12:00","42662.5","42662","0.5","13.185","19.841","60.6","0.1456","14.96","18.152","72.7","0.0272","13.978","21.056","63.9","0.2458"
"10/19/2016 13:00","42662.54167","42662","0.541666667","13.57","19.888","58.6","0.1456","15.127","18.985","69.6","0.0272","15.247","23.304","55.2","0.2458"
"10/19/2016 14:00","42662.58333","42662","0.583333333","13.738","20.96","52.3","0.1448","15.223","19.413","61.4","0.0257","16.892","22.274","48","0.2458"
"10/19/2016 15:00","42662.625","42662","0.625","13.786","19.555","48.9","0.1448","15.27","19.032","58.4","0.0257","16.892","20.841","47.4","0.2458"
"10/19/2016 16:00","42662.66667","42662","0.666666667","13.786","18.343","51.8","0.1448","15.294","18.985","59.9","0.0257","16.487","18.58","57.6","0.2458"
"10/19/2016 17:00","42662.70833","42662","0.708333333","13.786","16.511","65.9","0.1441","15.318","17.463","70.8","0.0257","16.01","16.249","69.9","0.2458"
"10/19/2016 18:00","42662.75","42662","0.75","13.69","15.151","74.6","0.1441","15.318","16.677","74.9","0.025","15.438","14.457","78.9","0.2458"
"10/19/2016 19:00","42662.79167","42662","0.791666667","13.546","14.529","82.1","0.1441","15.294","15.509","81.7","0.025","14.888","14.697","85.3","0.2458"
"10/19/2016 20:00","42662.83333","42662","0.833333333","13.377","14.768","85","0.1441","15.247","15.605","84.1","0.0257","14.577","15.175","85.3","0.2458"
"10/19/2016 21:00","42662.875","42662","0.875","13.305","13.185","87.4","0.1448","15.199","14.505","85.3","0.025","14.433","13.642","85.4","0.2458"
"10/19/2016 22:00","42662.91667","42662","0.916666667","13.209","12.992","89.8","0.1441","15.151","14.218","86.9","0.025","14.146","13.522","88.2","0.2458"
"10/19/2016 23:00","42662.95833","42662","0.958333333","13.112","12.654","91.1","0.1441","15.103","13.666","88.2","0.025","13.93","12.509","89.4","0.2458"
"10/20/2016 0:00","42663","42663","0","12.968","12.606","92.9","0.1441","15.031","13.185","90.1","0.0257","13.618","12.485","91.2","0.2458"
"10/20/2016 1:00","42663.04167","42663","0.041666667","12.871","13.185","93.4","0.1441","14.96","13.546","91","0.0257","13.497","13.185","92.6","0.2458"
"10/20/2016 2:00","42663.08333","42663","0.083333333","12.871","13.353","93.5","0.1426","14.888","13.762","91.5","0.0257","13.546","13.305","93.5","0.2465"
"10/20/2016 3:00","42663.125","42663","0.125","12.896","12.92","94.6","0.1303","14.84","13.305","93.3","0.0257","13.57","13.281","94.1","0.2465"
"10/20/2016 4:00","42663.16667","42663","0.166666667","12.92","12.823","96.1","0.139","14.792","13.04","95.3","0.0257","13.57","13.233","94.7","0.2494"
"10/20/2016 5:00","42663.20833","42663","0.208333333","12.944","12.751","97","0.1405","14.768","12.968","96.3","0.0257","13.57","13.064","95.2","0.2501"
"10/20/2016 6:00","42663.25","42663","0.25","12.944","13.112","97.6","0.1441","14.721","13.088","96.9","0.0257","13.57","13.473","95.7","0.2509"
"10/20/2016 7:00","42663.29167","42663","0.291666667","12.968","13.57","98","0.1492","14.673","13.81","97.6","0.0264","13.57","14.074","96.2","0.2603"
"10/20/2016 8:00","42663.33333","42663","0.333333333","13.016","13.642","98.4","0.1564","14.649","13.594","97.8","0.0264","13.69","13.954","96.3","0.2618"
"10/20/2016 9:00","42663.375","42663","0.375","13.064","13.642","98.6","0.1608","14.625","12.871","97.6","0.0257","13.834","13.738","96.5","0.2618"
"10/20/2016 10:00","42663.41667","42663","0.416666667","13.161","13.233","98.3","0.1608","14.625","12.243","96","0.0257","14.074","13.473","96.4","0.2618"
"10/20/2016 11:00","42663.45833","42663","0.458333333","13.281","13.161","94.9","0.1579","14.577","12.751","91.1","0.0272","14.218","13.449","94.7","0.261"
"10/20/2016 12:00","42663.5","42663","0.5","13.329","12.847","92.8","0.1572","14.505","12.582","90.8","0.0272","14.17","12.992","90.6","0.2603"
