"datetime","excel_code","day","time","field_soil_temp_c","field_air_temp_c","field_rh","field_soil_wc","forest_soil_temp_c","forest_air_temp_c","forest_rh","forest_soil_wc","pond_soil_temp_c","pond_air_temp_c","pond_rh","pond_soil_wc"
"2017-09-29 19:00","43007.79167","43007","0.791666667","14.864","11.102","87.7","0.0046","15.151","12.05","72.5","0.0025","15.342","12.219","72.8","0.325"
"2017-09-29 20:00","43007.83333","43007","0.833333333","14.577","10.81","88.9","0.0046","15.008","11.492","78.3","0.0025","14.84","11.734","77.3","0.325"
"2017-09-29 21:00","43007.875","43007","0.875","14.337","9.361","91.7","0.0061","14.864","10.051","83","0.0025","14.385","10.296","82.2","0.3235"
"2017-09-29 22:00","43007.91667","43007","0.916666667","14.074","8.717","99.6","0.0083","14.768","9.064","91","0.0025","13.978","9.262","89","0.3235"
"2017-09-29 23:00","43007.95833","43007","0.958333333","13.858","8.27","100","0.0119","14.673","9.262","90.8","0.0025","13.618","9.336","92","0.3228"
"2017-09-30 0:00","43008","43008","0","13.642","6.965","100","0.0105","14.577","9.213","87.2","0.0025","13.305","9.114","90.1","0.3228"
"2017-09-30 1:00","43008.04167","43008","0.041666667","13.425","5.745","100","0.0076","14.505","8.693","86.4","0.0025","12.968","8.618","88.2","0.3228"
"2017-09-30 2:00","43008.08333","43008","0.083333333","13.209","7.192","100","0.0068","14.409","9.089","86.2","0.0025","12.63","9.139","88.1","0.3228"
"2017-09-30 3:00","43008.125","43008","0.125","13.04","6.94","100","0.0061","14.337","8.99","84.9","0.0032","12.413","8.817","86.9","0.322"
"2017-09-30 4:00","43008.16667","43008","0.166666667","12.896","7.368","100","0.0061","14.266","9.064","84.6","0.0025","12.219","9.114","86.7","0.322"
"2017-09-30 5:00","43008.20833","43008","0.208333333","12.799","5.076","100","0.0054","14.17","8.07","83.2","0.0025","12.147","7.82","85","0.3213"
"2017-09-30 6:00","43008.25","43008","0.25","12.654","3.459","100","0.0054","14.074","7.569","82.9","0.0025","11.929","7.242","85.5","0.3206"
"2017-09-30 7:00","43008.29167","43008","0.291666667","12.437","2.77","100","0.0046","13.978","6.788","83.1","0.0032","11.613","6.306","85.8","0.3206"
"2017-09-30 8:00","43008.33333","43008","0.333333333","12.219","4.141","100","0.0054","13.858","6.687","82.8","0.0025","11.321","6.535","86.4","0.3206"
"2017-09-30 9:00","43008.375","43008","0.375","12.05","6.23","100","0.0054","13.762","7.795","81.6","0.0025","11.078","7.995","84.3","0.3199"
"2017-09-30 10:00","43008.41667","43008","0.416666667","12.001","11.029","100","0.0054","13.69","8.916","79.3","0.0032","10.956","9.534","80.7","0.3199"
"2017-09-30 11:00","43008.45833","43008","0.458333333","12.098","21.127","75.2","0.0061","13.666","10.712","74.7","0.0025","11.005","11.394","73.7","0.3199"
"2017-09-30 12:00","43008.5","43008","0.5","12.413","23.905","44.6","0.0054","13.69","11.613","65.4","0.0025","11.175","12.485","62.9","0.3199"
"2017-09-30 13:00","43008.54167","43008","0.541666667","12.92","13.714","37.2","0.0054","13.714","12.437","60.5","0.0025","11.686","13.954","55.6","0.3191"
"2017-09-30 14:00","43008.58333","43008","0.583333333","13.353","11.224","57.8","0.0046","13.786","13.016","55.8","0.0025","12.823","14.553","50.7","0.3191"
"2017-09-30 15:00","43008.625","43008","0.625","13.473","17.415","56.8","0.0046","13.834","13.546","53.1","0.0025","13.642","14.625","48.5","0.3199"
"2017-09-30 16:00","43008.66667","43008","0.666666667","13.522","12.992","42.3","0.0054","13.858","13.546","52","0.0025","13.93","13.978","48.2","0.3199"
"2017-09-30 17:00","43008.70833","43008","0.708333333","13.594","9.805","63.4","0.0039","13.882","13.738","52","0.0025","13.618","13.762","49.7","0.3199"
"2017-09-30 18:00","43008.75","43008","0.75","13.522","5.539","77.2","0.0039","13.906","13.016","53.5","0.0025","13.329","12.05","52.6","0.3199"
"2017-09-30 19:00","43008.79167","43008","0.791666667","13.329","2.047","93.4","0.0039","13.906","11.005","64.8","0.0025","13.04","9.706","66.1","0.3191"
"2017-09-30 20:00","43008.83333","43008","0.833333333","13.016","0.273","97.3","0.0032","13.906","9.706","72.7","0.0025","12.654","8.145","75.4","0.3191"
"2017-09-30 21:00","43008.875","43008","0.875","12.63","-0.535","98.8","0.0039","13.906","8.568","77.7","0.0025","12.195","7.041","81.5","0.3184"
"2017-09-30 22:00","43008.91667","43008","0.916666667","12.195","0.163","99.7","0.0039","13.834","8.12","81.4","0.0025","11.783","8.195","86","0.3184"
"2017-09-30 23:00","43008.95833","43008","0.958333333","11.856","-1.157","99.9","0.0039","13.762","8.319","79.2","0.0025","11.443","6.763","83.6","0.3184"
